"time", "value"
1765.00000000,104.44444444
1766.00000000,104.44443469
1767.00000000,104.44444871
1768.00000000,104.44453454
1769.00000000,104.44472436
1770.00000000,104.44503776
1771.00000000,104.44548387
1772.00000000,104.44606139
1773.00000000,104.44677279
1774.00000000,104.44762001
1775.00000000,104.44860124
1776.00000000,104.44971269
1777.00000000,104.45094944
1778.00000000,104.45230579
1779.00000000,104.45377565
1780.00000000,104.45535249
1781.00000000,104.45702721
1782.00000000,104.45878660
1783.00000000,104.46062538
1784.00000000,104.46254062
1785.00000000,104.46452884
1786.00000000,104.46658563
1787.00000000,104.46870676
1788.00000000,104.47088782
1789.00000000,104.47312427
1790.00000000,104.47541194
1791.00000000,104.47774439
1792.00000000,104.48011058
1793.00000000,104.48250773
1794.00000000,104.48493552
1795.00000000,104.48739249
1796.00000000,104.48987699
1797.00000000,104.49238449
1798.00000000,104.49490583
1799.00000000,104.49743976
1800.00000000,104.49998457
1801.00000000,104.50253341
1802.00000000,104.50508177
1803.00000000,104.50761956
1804.00000000,104.51015784
1805.00000000,104.51270110
1806.00000000,104.51524738
1807.00000000,104.51779002
1808.00000000,104.52032948
1809.00000000,104.52286810
1810.00000000,104.52540688
1811.00000000,104.52794379
1812.00000000,104.53047167
1813.00000000,104.53299094
1814.00000000,104.53550389
1815.00000000,104.53800913
1816.00000000,104.54049853
1817.00000000,104.54296324
1818.00000000,104.54540027
1819.00000000,104.54781517
1820.00000000,104.55021427
1821.00000000,104.55260137
1822.00000000,104.55497667
1823.00000000,104.55733181
1824.00000000,104.55966157
1825.00000000,104.56196818
1826.00000000,104.56424941
1827.00000000,104.56650736
1828.00000000,104.56874005
1829.00000000,104.57095178
1830.00000000,104.57313377
1831.00000000,104.57524709
1832.00000000,104.57731014
1833.00000000,104.57933896
1834.00000000,104.58133598
1835.00000000,104.58330712
1836.00000000,104.58524327
1837.00000000,104.58712164
1838.00000000,104.58895158
1839.00000000,104.59073937
1840.00000000,104.59248491
1841.00000000,104.59418370
1842.00000000,104.59583576
1843.00000000,104.59743858
1844.00000000,104.59899384
1845.00000000,104.60049296
1846.00000000,104.60192119
1847.00000000,104.60329186
1848.00000000,104.60460172
1849.00000000,104.60585527
1850.00000000,104.60704098
1851.00000000,104.60812639
1852.00000000,104.60914075
1853.00000000,104.61037406
1854.00000000,104.61173402
1855.00000000,104.61302159
1856.00000000,104.61415565
1857.00000000,104.61513120
1858.00000000,104.61598417
1859.00000000,104.61673829
1860.00000000,104.61736951
1861.00000000,104.61784683
1862.00000000,104.61809437
1863.00000000,104.61774526
1864.00000000,104.61679560
1865.00000000,104.61532373
1866.00000000,104.61340926
1867.00000000,104.61113128
1868.00000000,104.60851006
1869.00000000,104.60557432
1870.00000000,104.60234383
1871.00000000,104.59887852
1872.00000000,104.59542453
1873.00000000,104.59241406
1874.00000000,104.58983162
1875.00000000,104.58765454
1876.00000000,104.58572073
1877.00000000,104.58395744
1878.00000000,104.58233334
1879.00000000,104.58080753
1880.00000000,104.57922186
1881.00000000,104.57742917
1882.00000000,104.57546407
1883.00000000,104.57296498
1884.00000000,104.56990138
1885.00000000,104.56643642
1886.00000000,104.56270862
1887.00000000,104.55876486
1888.00000000,104.55449045
1889.00000000,104.54971266
1890.00000000,104.54448431
1891.00000000,104.53869882
1892.00000000,104.53240451
1893.00000000,104.52587145
1894.00000000,104.51929330
1895.00000000,104.51271148
1896.00000000,104.50600118
1897.00000000,104.49909382
1898.00000000,104.49189224
1899.00000000,104.48423899
1900.00000000,104.47591751
1901.00000000,104.46699203
1902.00000000,104.45786714
1903.00000000,104.44856935
1904.00000000,104.43900282
1905.00000000,104.42934916
1906.00000000,104.41954639
1907.00000000,104.40938033
1908.00000000,104.39855724
1909.00000000,104.38754627
1910.00000000,104.37629504
1911.00000000,104.36458733
1912.00000000,104.35205755
1913.00000000,104.33825725
1914.00000000,104.32312604
1915.00000000,104.30782029
1916.00000000,104.29262786
1917.00000000,104.27707977
1918.00000000,104.26098863
1919.00000000,104.24510241
1920.00000000,104.23039270
1921.00000000,104.21623316
1922.00000000,104.20355526
1923.00000000,104.19162939
1924.00000000,104.17928433
1925.00000000,104.16661822
1926.00000000,104.15378498
1927.00000000,104.14080090
1928.00000000,104.12744327
1929.00000000,104.11375050
1930.00000000,104.09983843
1931.00000000,104.08732445
1932.00000000,104.07717363
1933.00000000,104.06895139
1934.00000000,104.06150619
1935.00000000,104.05367418
1936.00000000,104.04478408
1937.00000000,104.03412961
1938.00000000,104.02156264
1939.00000000,104.00808722
1940.00000000,103.99358074
1941.00000000,103.97738083
1942.00000000,103.95963077
1943.00000000,103.94089985
1944.00000000,103.92134687
1945.00000000,103.90197779
1946.00000000,103.88476030
1947.00000000,103.86918210
1948.00000000,103.85365230
1949.00000000,103.83764052
1950.00000000,103.82136467
1951.00000000,103.80363441
1952.00000000,103.78496869
1953.00000000,103.76578665
1954.00000000,103.74613888
1955.00000000,103.72615392
1956.00000000,103.70486734
1957.00000000,103.68184738
1958.00000000,103.65720855
1959.00000000,103.63102247
1960.00000000,103.60200278
1961.00000000,103.57010137
1962.00000000,103.53642250
1963.00000000,103.50083932
1964.00000000,103.46279596
1965.00000000,103.42186679
