"time", "value"
1765.00000000,       nan
1766.00000000,79.94373074
1767.00000000,79.94055426
1768.00000000,79.93656322
1769.00000000,79.93336683
1770.00000000,79.92976076
1771.00000000,79.92618571
1772.00000000,79.92221414
1773.00000000,79.91900851
1774.00000000,79.91501108
1775.00000000,79.91176906
1776.00000000,79.90812474
1777.00000000,79.90448172
1778.00000000,79.90043588
1779.00000000,79.89714639
1780.00000000,79.89311801
1781.00000000,79.88979054
1782.00000000,79.88576573
1783.00000000,79.88241001
1784.00000000,79.87838875
1785.00000000,79.87504991
1786.00000000,79.87110531
1787.00000000,79.86783963
1788.00000000,79.86395688
1789.00000000,79.86078136
1790.00000000,79.85699083
1791.00000000,79.85392492
1792.00000000,79.85020943
1793.00000000,79.84723530
1794.00000000,79.84363173
1795.00000000,79.84067569
1796.00000000,79.83713748
1797.00000000,79.83410264
1798.00000000,79.83054987
1799.00000000,79.82749322
1800.00000000,79.82398046
1801.00000000,79.82084403
1802.00000000,79.81749333
1803.00000000,79.81408578
1804.00000000,79.81069410
1805.00000000,79.80725678
1806.00000000,79.80386424
1807.00000000,79.80041633
1808.00000000,79.79701519
1809.00000000,79.79358997
1810.00000000,79.79021196
1811.00000000,79.78643333
1812.00000000,79.78349295
1813.00000000,79.77981130
1814.00000000,79.77685326
1815.00000000,79.77326958
1816.00000000,79.77035976
1817.00000000,79.76684173
1818.00000000,79.76398167
1819.00000000,79.76051253
1820.00000000,79.75771810
1821.00000000,79.75431561
1822.00000000,79.75148413
1823.00000000,79.74815498
1824.00000000,79.74526771
1825.00000000,79.74217614
1826.00000000,79.73904393
1827.00000000,79.73591408
1828.00000000,79.73273454
1829.00000000,79.72952743
1830.00000000,79.72586410
1831.00000000,79.72295964
1832.00000000,79.71921644
1833.00000000,79.71619724
1834.00000000,79.71242518
1835.00000000,79.70935656
1836.00000000,79.70568051
1837.00000000,79.70260099
1838.00000000,79.69904570
1839.00000000,79.69594103
1840.00000000,79.69270724
1841.00000000,79.68949769
1842.00000000,79.68636825
1843.00000000,79.68286275
1844.00000000,79.68014807
1845.00000000,79.67675327
1846.00000000,79.67409968
1847.00000000,79.67074062
1848.00000000,79.66814130
1849.00000000,79.66486941
1850.00000000,79.66210346
1851.00000000,79.65916319
1852.00000000,79.65625407
1853.00000000,79.65326142
1854.00000000,79.65016313
1855.00000000,79.64708248
1856.00000000,79.64374990
1857.00000000,79.64076179
1858.00000000,79.63744896
1859.00000000,79.63437674
1860.00000000,79.63118029
1861.00000000,79.62791318
1862.00000000,79.62469747
1863.00000000,79.62144161
1864.00000000,79.61834346
1865.00000000,79.61517616
1866.00000000,79.61232402
1867.00000000,79.60946804
1868.00000000,79.60678658
1869.00000000,79.60420042
1870.00000000,79.60172314
1871.00000000,79.59933973
1872.00000000,79.59714120
1873.00000000,79.59497076
1874.00000000,79.59262907
1875.00000000,79.59034133
1876.00000000,79.58779711
1877.00000000,79.58519566
1878.00000000,79.58237878
1879.00000000,79.57932140
1880.00000000,79.57605224
1881.00000000,79.57252834
1882.00000000,79.56873864
1883.00000000,79.56470575
1884.00000000,79.56058536
1885.00000000,79.55621844
1886.00000000,79.55172877
1887.00000000,79.54707448
1888.00000000,79.54222261
1889.00000000,79.53727183
1890.00000000,79.53217017
1891.00000000,79.52700860
1892.00000000,79.52181839
1893.00000000,79.51661265
1894.00000000,79.51147146
1895.00000000,79.50638081
1896.00000000,79.50136002
1897.00000000,79.49645121
1898.00000000,79.49169723
1899.00000000,79.48703440
1900.00000000,79.48256240
1901.00000000,79.47825837
1902.00000000,79.47410582
1903.00000000,79.47009854
1904.00000000,79.46617295
1905.00000000,79.46232605
1906.00000000,79.45849007
1907.00000000,79.45454011
1908.00000000,79.45054273
1909.00000000,79.44637333
1910.00000000,79.44204453
1911.00000000,79.43749934
1912.00000000,79.43279363
1913.00000000,79.42794650
1914.00000000,79.42301873
1915.00000000,79.41804891
1916.00000000,79.41304887
1917.00000000,79.40804508
1918.00000000,79.40304472
1919.00000000,79.39810611
1920.00000000,79.39323119
1921.00000000,79.38843690
1922.00000000,79.38372870
1923.00000000,79.37909254
1924.00000000,79.37456603
1925.00000000,79.37019752
1926.00000000,79.36591184
1927.00000000,79.36177556
1928.00000000,79.35776428
1929.00000000,79.35384538
1930.00000000,79.35003694
1931.00000000,79.34622966
1932.00000000,79.34239351
