"time", "value"
1765.00000000,104.44444444
1766.00000000,104.44443499
1767.00000000,104.44445115
1768.00000000,104.44454309
1769.00000000,104.44474562
1770.00000000,104.44508202
1771.00000000,104.44556499
1772.00000000,104.44619669
1773.00000000,104.44698308
1774.00000000,104.44792899
1775.00000000,104.44903619
1776.00000000,104.45030425
1777.00000000,104.45173117
1778.00000000,104.45331405
1779.00000000,104.45504874
1780.00000000,104.45693141
1781.00000000,104.45895484
1782.00000000,104.46110729
1783.00000000,104.46338486
1784.00000000,104.46578626
1785.00000000,104.46830870
1786.00000000,104.47094876
1787.00000000,104.47370308
1788.00000000,104.47656780
1789.00000000,104.47953927
1790.00000000,104.48261265
1791.00000000,104.48578180
1792.00000000,104.48903570
1793.00000000,104.49237162
1794.00000000,104.49578886
1795.00000000,104.49928573
1796.00000000,104.50286012
1797.00000000,104.50650732
1798.00000000,104.51021717
1799.00000000,104.51398830
1800.00000000,104.51781867
1801.00000000,104.52170050
1802.00000000,104.52562883
1803.00000000,104.52959296
1804.00000000,104.53360312
1805.00000000,104.53766311
1806.00000000,104.54177016
1807.00000000,104.54591686
1808.00000000,104.55010295
1809.00000000,104.55432976
1810.00000000,104.55859732
1811.00000000,104.56290252
1812.00000000,104.56723700
1813.00000000,104.57160061
1814.00000000,104.57599467
1815.00000000,104.58041705
1816.00000000,104.58485780
1817.00000000,104.58930765
1818.00000000,104.59376277
1819.00000000,104.59822860
1820.00000000,104.60271023
1821.00000000,104.60721056
1822.00000000,104.61172882
1823.00000000,104.61625606
1824.00000000,104.62078633
1825.00000000,104.62532050
1826.00000000,104.62985625
1827.00000000,104.63439455
1828.00000000,104.63893292
1829.00000000,104.64347454
1830.00000000,104.64801073
1831.00000000,104.65250201
1832.00000000,104.65696611
1833.00000000,104.66141983
1834.00000000,104.66586509
1835.00000000,104.67030670
1836.00000000,104.67473516
1837.00000000,104.67912710
1838.00000000,104.68349226
1839.00000000,104.68783717
1840.00000000,104.69216164
1841.00000000,104.69646025
1842.00000000,104.70073368
1843.00000000,104.70497910
1844.00000000,104.70919793
1845.00000000,104.71338186
1846.00000000,104.71751630
1847.00000000,104.72161476
1848.00000000,104.72567427
1849.00000000,104.72969965
1850.00000000,104.73367995
1851.00000000,104.73758249
1852.00000000,104.74143625
1853.00000000,104.74553553
1854.00000000,104.74979405
1855.00000000,104.75401701
1856.00000000,104.75812448
1857.00000000,104.76211234
1858.00000000,104.76601766
1859.00000000,104.76986383
1860.00000000,104.77362694
1861.00000000,104.77727684
1862.00000000,104.78073653
1863.00000000,104.78363304
1864.00000000,104.78595307
1865.00000000,104.78776631
1866.00000000,104.78914598
1867.00000000,104.79016817
1868.00000000,104.79084984
1869.00000000,104.79121792
1870.00000000,104.79129035
1871.00000000,104.79112598
1872.00000000,104.79097435
1873.00000000,104.79128223
1874.00000000,104.79205386
1875.00000000,104.79328354
1876.00000000,104.79482007
1877.00000000,104.79660140
1878.00000000,104.79860339
1879.00000000,104.80078899
1880.00000000,104.80300499
1881.00000000,104.80510935
1882.00000000,104.80714525
1883.00000000,104.80875376
1884.00000000,104.80990251
1885.00000000,104.81075502
1886.00000000,104.81144677
1887.00000000,104.81202063
1888.00000000,104.81235901
1889.00000000,104.81228595
1890.00000000,104.81185487
1891.00000000,104.81095945
1892.00000000,104.80964874
1893.00000000,104.80819527
1894.00000000,104.80679333
1895.00000000,104.80548430
1896.00000000,104.80414556
1897.00000000,104.80271221
1898.00000000,104.80109068
1899.00000000,104.79912924
1900.00000000,104.79661886
1901.00000000,104.79363516
1902.00000000,104.79059799
1903.00000000,104.78754971
1904.00000000,104.78441144
1905.00000000,104.78138397
1906.00000000,104.77842545
1907.00000000,104.77534346
1908.00000000,104.77187050
1909.00000000,104.76849855
1910.00000000,104.76518605
1911.00000000,104.76172460
1912.00000000,104.75775014
1913.00000000,104.75280670
1914.00000000,104.74682473
1915.00000000,104.74095077
1916.00000000,104.73544279
1917.00000000,104.72980324
1918.00000000,104.72382930
1919.00000000,104.71825986
1920.00000000,104.71405060
1921.00000000,104.71054365
1922.00000000,104.70865593
1923.00000000,104.70763199
1924.00000000,104.70628433
1925.00000000,104.70471635
1926.00000000,104.70308552
1927.00000000,104.70140918
1928.00000000,104.69946876
1929.00000000,104.69731889
1930.00000000,104.69509191
1931.00000000,104.69443077
1932.00000000,104.69630581
1933.00000000,104.70025306
1934.00000000,104.70507088
1935.00000000,104.70955472
1936.00000000,104.71301702
1937.00000000,104.71474639
1938.00000000,104.71460964
1939.00000000,104.71363103
1940.00000000,104.71168891
1941.00000000,104.70812555
1942.00000000,104.70310180
1943.00000000,104.69720591
1944.00000000,104.69060978
1945.00000000,104.68433714
1946.00000000,104.68036371
1947.00000000,104.67814140
1948.00000000,104.67606444
1949.00000000,104.67362318
1950.00000000,104.67106311
1951.00000000,104.66720370
1952.00000000,104.66261862
1953.00000000,104.65780805
1954.00000000,104.65289251
1955.00000000,104.64805070
1956.00000000,104.64235701
1957.00000000,104.63543435
1958.00000000,104.62746331
1959.00000000,104.61857452
1960.00000000,104.60751840
1961.00000000,104.59427478
1962.00000000,104.57997847
1963.00000000,104.56451051
1964.00000000,104.54731722
1965.00000000,104.52798137
1966.00000000,104.50646078
1967.00000000,104.48283919
1968.00000000,104.45720508
1969.00000000,104.42875037
1970.00000000,104.39669585
1971.00000000,104.35994513
1972.00000000,104.31824856
1973.00000000,104.27206193
1974.00000000,104.22198065
1975.00000000,104.17040799
1976.00000000,104.11911293
1977.00000000,104.06755325
1978.00000000,104.01572028
1979.00000000,103.96378588
1980.00000000,103.91091296
1981.00000000,103.85911781
1982.00000000,103.81152015
1983.00000000,103.76999537
1984.00000000,103.73431257
1985.00000000,103.70244478
1986.00000000,103.67266839
1987.00000000,103.64374087
1988.00000000,103.61482701
1989.00000000,103.58513514
1990.00000000,103.55478447
1991.00000000,103.52452723
1992.00000000,103.49532439
1993.00000000,103.46843902
1994.00000000,103.44404977
1995.00000000,103.42115603
1996.00000000,103.39868749
1997.00000000,103.37581486
1998.00000000,103.35249457
1999.00000000,103.32996208
2000.00000000,103.30862356
2001.00000000,103.28721794
2002.00000000,103.26516533
2003.00000000,103.24292729
2004.00000000,103.21821763
2005.00000000,103.18876808
2006.00000000,103.15367660
2007.00000000,103.11349399
2008.00000000,103.06891209
2009.00000000,103.02048364
2010.00000000,102.96866060
2011.00000000,102.91369714
2012.00000000,102.85539171
2013.00000000,102.79359513
2014.00000000,102.72829739
2015.00000000,102.65958096
2016.00000000,102.58758824
2017.00000000,102.51249833
2018.00000000,102.43451104
2019.00000000,102.35383586
2020.00000000,102.27068407
2021.00000000,102.18532089
2022.00000000,102.09819086
2023.00000000,102.00968386
2024.00000000,101.92009923
2025.00000000,101.82967014
2026.00000000,101.73858130
2027.00000000,101.64698146
2028.00000000,101.55499246
2029.00000000,101.46271594
2030.00000000,101.37023829
2031.00000000,101.27751760
2032.00000000,101.18412836
2033.00000000,101.08973171
2034.00000000,100.99414777
2035.00000000,100.89730474
2036.00000000,100.79920298
2037.00000000,100.69989023
2038.00000000,100.59944424
2039.00000000,100.49796070
2040.00000000,100.39554507
2041.00000000,100.29220910
2042.00000000,100.18765142
2043.00000000,100.08164865
2044.00000000,99.97411227
2045.00000000,99.86504324
2046.00000000,99.75450075
2047.00000000,99.64258065
2048.00000000,99.52940074
2049.00000000,99.41509043
2050.00000000,99.29978413
2051.00000000,99.18362099
2052.00000000,99.06675197
2053.00000000,98.94931980
2054.00000000,98.83145522
2055.00000000,98.71327874
2056.00000000,98.59490191
2057.00000000,98.47642822
2058.00000000,98.35795396
2059.00000000,98.23956898
2060.00000000,98.12135719
2061.00000000,98.00360031
2062.00000000,97.88721563
2063.00000000,97.77293227
2064.00000000,97.66118396
