"time", "pool", "value"
1765.00000000,0.00000000,48035.28395062
1765.00000000,1.00000000,67179.72839506
1765.00000000,2.00000000,34568.39506173
1765.00000000,-1.00000000,57389.84659837
1766.00000000,0.00000000,48035.16679176
1766.00000000,1.00000000,67179.72690516
1766.00000000,2.00000000,34568.39235794
1766.00000000,-1.00000000,57389.80999550
1767.00000000,0.00000000,48035.19792339
1767.00000000,1.00000000,67179.72347216
1767.00000000,2.00000000,34568.40041193
1767.00000000,-1.00000000,57389.77351899
1768.00000000,0.00000000,48035.34248212
1768.00000000,1.00000000,67179.71993974
1768.00000000,2.00000000,34568.43759732
1768.00000000,-1.00000000,57389.73715375
1769.00000000,0.00000000,48035.57378386
1769.00000000,1.00000000,67179.71734185
1769.00000000,2.00000000,34568.51660421
1769.00000000,-1.00000000,57389.70075609
1770.00000000,0.00000000,48035.86859833
1770.00000000,1.00000000,67179.71654485
1770.00000000,2.00000000,34568.64589584
1770.00000000,-1.00000000,57389.66371681
1771.00000000,0.00000000,48036.18596886
1771.00000000,1.00000000,67179.71738602
1771.00000000,2.00000000,34568.83005335
1771.00000000,-1.00000000,57389.62052747
1772.00000000,0.00000000,48036.51635102
1772.00000000,1.00000000,67179.71937711
1772.00000000,2.00000000,34569.07017735
1772.00000000,-1.00000000,57389.57012472
1773.00000000,0.00000000,48036.88636918
1773.00000000,1.00000000,67179.72232771
1773.00000000,2.00000000,34569.36814687
1773.00000000,-1.00000000,57389.51847363
1774.00000000,0.00000000,48037.28648363
1774.00000000,1.00000000,67179.72622430
1774.00000000,2.00000000,34569.72539190
1774.00000000,-1.00000000,57389.46516374
1775.00000000,0.00000000,48037.71001139
1775.00000000,1.00000000,67179.73085318
1775.00000000,2.00000000,34570.14222896
1775.00000000,-1.00000000,57389.40978456
1776.00000000,0.00000000,48038.15157547
1776.00000000,1.00000000,67179.73595116
1776.00000000,2.00000000,34570.61814719
1776.00000000,-1.00000000,57389.35189901
1777.00000000,0.00000000,48038.60755233
1777.00000000,1.00000000,67179.74114218
1777.00000000,2.00000000,34571.15212605
1777.00000000,-1.00000000,57389.29108755
1778.00000000,0.00000000,48039.07499144
1778.00000000,1.00000000,67179.74602747
1778.00000000,2.00000000,34571.74280151
1778.00000000,-1.00000000,57389.22692754
1779.00000000,0.00000000,48039.55169891
1779.00000000,1.00000000,67179.75026114
1779.00000000,2.00000000,34572.38871143
1779.00000000,-1.00000000,57389.15904599
1780.00000000,0.00000000,48040.03495742
1780.00000000,1.00000000,67179.75339475
1780.00000000,2.00000000,34573.08783968
1780.00000000,-1.00000000,57389.08693523
1781.00000000,0.00000000,48040.49177443
1781.00000000,1.00000000,67179.75474884
1781.00000000,2.00000000,34573.83745277
1781.00000000,-1.00000000,57389.00415183
1782.00000000,0.00000000,48040.92854120
1782.00000000,1.00000000,67179.75299085
1782.00000000,2.00000000,34574.63314446
1782.00000000,-1.00000000,57388.91022410
1783.00000000,0.00000000,48041.37803788
1783.00000000,1.00000000,67179.74770613
1783.00000000,2.00000000,34575.47341138
1783.00000000,-1.00000000,57388.81099349
1784.00000000,0.00000000,48041.83667569
1784.00000000,1.00000000,67179.73860029
1784.00000000,2.00000000,34576.35726845
1784.00000000,-1.00000000,57388.70607808
1785.00000000,0.00000000,48042.30163451
1785.00000000,1.00000000,67179.72540824
1785.00000000,2.00000000,34577.28344278
1785.00000000,-1.00000000,57388.59511936
1786.00000000,0.00000000,48042.77140409
1786.00000000,1.00000000,67179.70769370
1786.00000000,2.00000000,34578.25047017
1786.00000000,-1.00000000,57388.47776245
1787.00000000,0.00000000,48043.24400703
1787.00000000,1.00000000,67179.68519753
1787.00000000,2.00000000,34579.25677459
1787.00000000,-1.00000000,57388.35365825
1788.00000000,0.00000000,48043.71823580
1788.00000000,1.00000000,67179.65755257
1788.00000000,2.00000000,34580.30071566
1788.00000000,-1.00000000,57388.22246251
1789.00000000,0.00000000,48044.19308161
1789.00000000,1.00000000,67179.62438881
1789.00000000,2.00000000,34581.38063247
1789.00000000,-1.00000000,57388.08383662
1790.00000000,0.00000000,48044.66756635
1790.00000000,1.00000000,67179.58535068
1790.00000000,2.00000000,34582.49485195
1790.00000000,-1.00000000,57387.93744146
1791.00000000,0.00000000,48045.10921040
1791.00000000,1.00000000,67179.53989704
1791.00000000,2.00000000,34583.64093475
1791.00000000,-1.00000000,57387.77689168
1792.00000000,0.00000000,48045.52568564
1792.00000000,1.00000000,67179.48677342
1792.00000000,2.00000000,34584.81493970
1792.00000000,-1.00000000,57387.60198283
1793.00000000,0.00000000,48045.94889259
1793.00000000,1.00000000,67179.42560599
1793.00000000,2.00000000,34586.01564644
1793.00000000,-1.00000000,57387.41833144
1794.00000000,0.00000000,48046.37622338
1794.00000000,1.00000000,67179.35625003
1794.00000000,2.00000000,34587.24248876
1794.00000000,-1.00000000,57387.22579499
1795.00000000,0.00000000,48046.80551526
1795.00000000,1.00000000,67179.27848785
1795.00000000,2.00000000,34588.49467369
1795.00000000,-1.00000000,57387.02411111
1796.00000000,0.00000000,48047.23427502
1796.00000000,1.00000000,67179.19207926
1796.00000000,2.00000000,34589.77115024
1796.00000000,-1.00000000,57386.81286912
1797.00000000,0.00000000,48047.63123546
1797.00000000,1.00000000,67179.09656980
1797.00000000,2.00000000,34591.07008301
1797.00000000,-1.00000000,57386.58599186
1798.00000000,0.00000000,48048.00224695
1798.00000000,1.00000000,67178.99091905
1798.00000000,2.00000000,34592.38815957
1798.00000000,-1.00000000,57386.34322443
1799.00000000,0.00000000,48048.37823167
1799.00000000,1.00000000,67178.87481671
1799.00000000,2.00000000,34593.72440775
1799.00000000,-1.00000000,57386.09004257
1800.00000000,0.00000000,48048.72718493
1800.00000000,1.00000000,67178.74797073
1800.00000000,2.00000000,34595.07786331
1800.00000000,-1.00000000,57385.82067160
1801.00000000,0.00000000,48049.05232169
1801.00000000,1.00000000,67178.60944394
1801.00000000,2.00000000,34596.44579578
1801.00000000,-1.00000000,57385.53458771
1802.00000000,0.00000000,48049.32211499
1802.00000000,1.00000000,67178.45865075
1802.00000000,2.00000000,34597.82629964
1802.00000000,-1.00000000,57385.22550188
1803.00000000,0.00000000,48049.58099915
1803.00000000,1.00000000,67178.29407967
1803.00000000,2.00000000,34599.21561320
1803.00000000,-1.00000000,57384.89954348
1804.00000000,0.00000000,48049.88514078
1804.00000000,1.00000000,67178.11662525
1804.00000000,2.00000000,34600.61697955
1804.00000000,-1.00000000,57384.56885328
1805.00000000,0.00000000,48050.19177624
1805.00000000,1.00000000,67177.92648598
1805.00000000,2.00000000,34602.03140687
1805.00000000,-1.00000000,57384.22671854
1806.00000000,0.00000000,48050.46859855
1806.00000000,1.00000000,67177.72339115
1806.00000000,2.00000000,34603.45780627
1806.00000000,-1.00000000,57383.86712616
1807.00000000,0.00000000,48050.72110725
1807.00000000,1.00000000,67177.50646043
1807.00000000,2.00000000,34604.89350515
1807.00000000,-1.00000000,57383.48991597
1808.00000000,0.00000000,48050.98096416
1808.00000000,1.00000000,67177.27558976
1808.00000000,2.00000000,34606.33822658
1808.00000000,-1.00000000,57383.10094798
1809.00000000,0.00000000,48051.24443439
1809.00000000,1.00000000,67177.03085492
1809.00000000,2.00000000,34607.79222485
1809.00000000,-1.00000000,57382.70006518
1810.00000000,0.00000000,48051.50837686
1810.00000000,1.00000000,67176.77224810
1810.00000000,2.00000000,34609.25539931
1810.00000000,-1.00000000,57382.28699103
1811.00000000,0.00000000,48051.74000931
1811.00000000,1.00000000,67176.49951306
1811.00000000,2.00000000,34610.72655414
1811.00000000,-1.00000000,57381.85559074
1812.00000000,0.00000000,48051.94510883
1812.00000000,1.00000000,67176.21177537
1812.00000000,2.00000000,34612.20294159
1812.00000000,-1.00000000,57381.40570769
1813.00000000,0.00000000,48052.15565341
1813.00000000,1.00000000,67175.90894350
1813.00000000,2.00000000,34613.68426532
1813.00000000,-1.00000000,57380.94322462
1814.00000000,0.00000000,48052.36731006
1814.00000000,1.00000000,67175.59110358
1814.00000000,2.00000000,34615.17078747
1814.00000000,-1.00000000,57380.46783840
1815.00000000,0.00000000,48052.54775710
1815.00000000,1.00000000,67175.25805829
1815.00000000,2.00000000,34616.66167237
1815.00000000,-1.00000000,57379.97361056
1816.00000000,0.00000000,48052.67036840
1816.00000000,1.00000000,67174.90873353
1816.00000000,2.00000000,34618.15350958
1816.00000000,-1.00000000,57379.45417171
1817.00000000,0.00000000,48052.74363907
1817.00000000,1.00000000,67174.54210792
1817.00000000,2.00000000,34619.64325864
1817.00000000,-1.00000000,57378.90956811
1818.00000000,0.00000000,48052.80345413
1818.00000000,1.00000000,67174.15748285
1818.00000000,2.00000000,34621.12950452
1818.00000000,-1.00000000,57378.34556784
1819.00000000,0.00000000,48052.87874183
1819.00000000,1.00000000,67173.75508099
1819.00000000,2.00000000,34622.61371092
1819.00000000,-1.00000000,57377.76829746
1820.00000000,0.00000000,48052.96339586
1820.00000000,1.00000000,67173.33523486
1820.00000000,2.00000000,34624.09741946
1820.00000000,-1.00000000,57377.17768257
1821.00000000,0.00000000,48053.05239959
1821.00000000,1.00000000,67172.89816551
1821.00000000,2.00000000,34625.58151771
1821.00000000,-1.00000000,57376.57348515
1822.00000000,0.00000000,48053.11162038
1822.00000000,1.00000000,67172.44379959
1822.00000000,2.00000000,34627.06558754
1822.00000000,-1.00000000,57375.94959738
1823.00000000,0.00000000,48053.11588755
1823.00000000,1.00000000,67171.97120398
1823.00000000,2.00000000,34628.54662296
1823.00000000,-1.00000000,57375.30005386
1824.00000000,0.00000000,48053.10139604
1824.00000000,1.00000000,67171.47966214
1824.00000000,2.00000000,34630.02264431
1824.00000000,-1.00000000,57374.63039379
1825.00000000,0.00000000,48053.06790117
1825.00000000,1.00000000,67170.96912105
1825.00000000,2.00000000,34631.49381011
1825.00000000,-1.00000000,57373.94081262
1826.00000000,0.00000000,48053.01765663
1826.00000000,1.00000000,67170.43909873
1826.00000000,2.00000000,34632.95917398
1826.00000000,-1.00000000,57373.23130507
1827.00000000,0.00000000,48052.94784660
1827.00000000,1.00000000,67169.88960101
1827.00000000,2.00000000,34634.41900222
1827.00000000,-1.00000000,57372.50163469
1828.00000000,0.00000000,48052.86112419
1828.00000000,1.00000000,67169.32015906
1828.00000000,2.00000000,34635.87234956
1828.00000000,-1.00000000,57371.75185013
1829.00000000,0.00000000,48052.78685729
1829.00000000,1.00000000,67168.73101305
1829.00000000,2.00000000,34637.32028409
