"time", "value"
1765.00000000,104.44444444
1766.00000000,104.44443502
1767.00000000,104.44445133
1768.00000000,104.44454387
1769.00000000,104.44474742
1770.00000000,104.44508509
1771.00000000,104.44556910
1772.00000000,104.44620188
1773.00000000,104.44698874
1774.00000000,104.44793391
1775.00000000,104.44903848
1776.00000000,104.45030124
1777.00000000,104.45171954
1778.00000000,104.45328979
1779.00000000,104.45500812
1780.00000000,104.45686916
1781.00000000,104.45886537
1782.00000000,104.46098423
1783.00000000,104.46322205
1784.00000000,104.46557663
1785.00000000,104.46804487
1786.00000000,104.47062305
1787.00000000,104.47330710
1788.00000000,104.47609273
1789.00000000,104.47897557
1790.00000000,104.48195120
1791.00000000,104.48501288
1792.00000000,104.48814942
1793.00000000,104.49135784
1794.00000000,104.49463708
1795.00000000,104.49798534
1796.00000000,104.50140000
1797.00000000,104.50487602
1798.00000000,104.50840401
1799.00000000,104.51198164
1800.00000000,104.51560654
1801.00000000,104.51927106
1802.00000000,104.52297000
1803.00000000,104.52669268
1804.00000000,104.53044947
1805.00000000,104.53424380
1806.00000000,104.53807273
1807.00000000,104.54192862
1808.00000000,104.54581106
1809.00000000,104.54972120
1810.00000000,104.55365905
1811.00000000,104.55762131
1812.00000000,104.56160008
1813.00000000,104.56559486
1814.00000000,104.56960678
1815.00000000,104.57363361
1816.00000000,104.57766546
1817.00000000,104.58169358
1818.00000000,104.58571422
1819.00000000,104.58973225
1820.00000000,104.59375264
1821.00000000,104.59777830
1822.00000000,104.60180817
1823.00000000,104.60583346
1824.00000000,104.60984853
1825.00000000,104.61385421
1826.00000000,104.61784800
1827.00000000,104.62183099
1828.00000000,104.62580062
1829.00000000,104.62976039
1830.00000000,104.63370098
1831.00000000,104.63758378
1832.00000000,104.64142693
1833.00000000,104.64524521
1834.00000000,104.64904125
1835.00000000,104.65282027
1836.00000000,104.65657305
1837.00000000,104.66027582
1838.00000000,104.66393838
1839.00000000,104.66756688
1840.00000000,104.67116139
1841.00000000,104.67471659
1842.00000000,104.67823244
1843.00000000,104.68170638
1844.00000000,104.68514025
1845.00000000,104.68852507
1846.00000000,104.69184695
1847.00000000,104.69511890
1848.00000000,104.69833807
1849.00000000,104.70150903
1850.00000000,104.70462079
1851.00000000,104.70764031
1852.00000000,104.71059671
1853.00000000,104.71378455
1854.00000000,104.71711715
1855.00000000,104.72040085
1856.00000000,104.72355478
1857.00000000,104.72657343
1858.00000000,104.72949333
1859.00000000,104.73233686
1860.00000000,104.73507977
1861.00000000,104.73769147
1862.00000000,104.74009513
1863.00000000,104.74191864
1864.00000000,104.74314408
1865.00000000,104.74384266
1866.00000000,104.74409007
1867.00000000,104.74396234
1868.00000000,104.74347783
1869.00000000,104.74266422
1870.00000000,104.74154021
1871.00000000,104.74016552
1872.00000000,104.73879074
1873.00000000,104.73786444
1874.00000000,104.73739379
1875.00000000,104.73737219
1876.00000000,104.73764618
1877.00000000,104.73814940
1878.00000000,104.73885477
1879.00000000,104.73972378
1880.00000000,104.74060084
1881.00000000,104.74134189
1882.00000000,104.74199089
1883.00000000,104.74218789
1884.00000000,104.74189817
1885.00000000,104.74128264
1886.00000000,104.74047585
1887.00000000,104.73952011
1888.00000000,104.73829774
1889.00000000,104.73663512
1890.00000000,104.73458392
1891.00000000,104.73203896
1892.00000000,104.72905087
1893.00000000,104.72588878
1894.00000000,104.72274717
1895.00000000,104.71966685
1896.00000000,104.71652601
1897.00000000,104.71326037
1898.00000000,104.70977670
1899.00000000,104.70592267
1900.00000000,104.70148898
1901.00000000,104.69655084
1902.00000000,104.69152817
1903.00000000,104.68646209
1904.00000000,104.68127279
1905.00000000,104.67615949
1906.00000000,104.67107792
1907.00000000,104.66583492
1908.00000000,104.66016028
1909.00000000,104.65454117
1910.00000000,104.64892945
1911.00000000,104.64311166
1912.00000000,104.63671872
1913.00000000,104.62929106
1914.00000000,104.62075539
1915.00000000,104.61224948
1916.00000000,104.60402713
1917.00000000,104.59559453
1918.00000000,104.58675397
1919.00000000,104.57824507
1920.00000000,104.57101957
1921.00000000,104.56442463
1922.00000000,104.55937498
1923.00000000,104.55512075
1924.00000000,104.55048597
1925.00000000,104.54557831
1926.00000000,104.54055701
1927.00000000,104.53543873
1928.00000000,104.53000971
1929.00000000,104.52432267
1930.00000000,104.51851204
1931.00000000,104.51421171
1932.00000000,104.51237820
1933.00000000,104.51253522
1934.00000000,104.51348103
1935.00000000,104.51402269
1936.00000000,104.51348214
1937.00000000,104.51116328
1938.00000000,104.50693729
1939.00000000,104.50182363
1940.00000000,104.49570009
1941.00000000,104.48791226
1942.00000000,104.47862042
1943.00000000,104.46840872
1944.00000000,104.45744612
1945.00000000,104.44674579
1946.00000000,104.43826228
1947.00000000,104.43145375
1948.00000000,104.42473404
1949.00000000,104.41760519
1950.00000000,104.41031326
1951.00000000,104.40169140
1952.00000000,104.39232299
1953.00000000,104.38271076
1954.00000000,104.37296288
1955.00000000,104.36324585
1956.00000000,104.35263554
1957.00000000,104.34075448
1958.00000000,104.32777500
1959.00000000,104.31381686
1960.00000000,104.29762062
1961.00000000,104.27915080
1962.00000000,104.25952056
1963.00000000,104.23860692
1964.00000000,104.21585916
1965.00000000,104.19086537
1966.00000000,104.16358465
1967.00000000,104.13410124
1968.00000000,104.10249862
1969.00000000,104.06797168
1970.00000000,104.02974601
1971.00000000,103.98673384
1972.00000000,103.93867467
1973.00000000,103.88600818
1974.00000000,103.82931976
1975.00000000,103.77097435
1976.00000000,103.71271273
1977.00000000,103.65401150
1978.00000000,103.59487058
1979.00000000,103.53546481
1980.00000000,103.47496975
