"time", "value"
1765.00000000,34.41105981
1766.00000000,34.41106301
1767.00000000,34.41112095
1768.00000000,34.41116417
1769.00000000,34.41137237
1770.00000000,34.41170697
1771.00000000,34.41210534
1772.00000000,34.41263891
1773.00000000,34.41330977
1774.00000000,34.41413128
1775.00000000,34.41509862
1776.00000000,34.41609118
1777.00000000,34.41739388
1778.00000000,34.41873055
1779.00000000,34.42009449
1780.00000000,34.42167715
1781.00000000,34.42336497
1782.00000000,34.42516840
1783.00000000,34.42703529
1784.00000000,34.42896932
1785.00000000,34.43104458
1786.00000000,34.43320146
1787.00000000,34.43538240
1788.00000000,34.43766109
1789.00000000,34.44001906
1790.00000000,34.44244572
1791.00000000,34.44493856
1792.00000000,34.44746424
1793.00000000,34.45004388
1794.00000000,34.45270280
1795.00000000,34.45536073
1796.00000000,34.45809321
1797.00000000,34.46084720
1798.00000000,34.46365847
1799.00000000,34.46647183
1800.00000000,34.46931026
1801.00000000,34.47219921
1802.00000000,34.47517304
1803.00000000,34.47813887
1804.00000000,34.48112420
1805.00000000,34.48412867
1806.00000000,34.48715225
1807.00000000,34.49020180
1808.00000000,34.49325883
1809.00000000,34.49632334
1810.00000000,34.49941136
1811.00000000,34.50250009
1812.00000000,34.50560262
1813.00000000,34.50870553
1814.00000000,34.51181945
1815.00000000,34.51492635
1816.00000000,34.51804587
1817.00000000,34.52117658
1818.00000000,34.52429288
1819.00000000,34.52740665
1820.00000000,34.53050973
1821.00000000,34.53362210
1822.00000000,34.53671906
1823.00000000,34.48982392
1824.00000000,34.49291636
1825.00000000,34.49599269
1826.00000000,34.49906210
1827.00000000,34.50213414
1828.00000000,34.50520567
1829.00000000,34.50826390
1830.00000000,34.51131683
1831.00000000,34.51431151
1832.00000000,34.51725870
1833.00000000,34.52020689
1834.00000000,34.52314850
1835.00000000,34.52607425
1836.00000000,34.52899163
1837.00000000,34.53187792
1838.00000000,34.53476781
1839.00000000,34.53761753
1840.00000000,34.54042392
1841.00000000,34.54320188
1842.00000000,34.54596422
1843.00000000,34.54868988
1844.00000000,34.55137660
1845.00000000,34.55402893
1846.00000000,34.55661664
1847.00000000,34.55918148
1848.00000000,34.56169642
1849.00000000,34.56418192
1850.00000000,34.56660075
