"time", "value"
1765.00000000,       nan
1766.00000000,34.41496817
1767.00000000,34.41540013
1768.00000000,34.41589518
1769.00000000,34.41646075
1770.00000000,34.41708678
1771.00000000,34.41852610
1772.00000000,34.41926928
1773.00000000,34.42006518
1774.00000000,34.42091226
1775.00000000,34.42180496
1776.00000000,34.42274523
1777.00000000,34.42372222
1778.00000000,34.42474410
1779.00000000,34.42579823
1780.00000000,34.42689042
1781.00000000,34.42877249
1782.00000000,34.42992803
1783.00000000,34.43111853
1784.00000000,34.43233295
1785.00000000,34.43357418
1786.00000000,34.43483830
1787.00000000,34.43612579
1788.00000000,34.43743529
1789.00000000,34.43876538
1790.00000000,34.44011561
1791.00000000,34.44223738
1792.00000000,34.44362750
1793.00000000,34.44502855
1794.00000000,34.44644772
1795.00000000,34.44788408
1796.00000000,34.44933019
1797.00000000,34.45154782
1798.00000000,34.45302407
1799.00000000,34.45451338
1800.00000000,34.45676714
1801.00000000,34.45828185
1802.00000000,34.46130936
1803.00000000,34.46208952
1804.00000000,34.46363062
1805.00000000,34.46517882
1806.00000000,34.46749063
1807.00000000,34.46905222
1808.00000000,34.47062578
1809.00000000,34.47220544
1810.00000000,34.47379003
1811.00000000,34.47614087
1812.00000000,34.47774432
1813.00000000,34.47935775
1814.00000000,34.48097899
1815.00000000,34.48336332
1816.00000000,34.48575800
1817.00000000,34.48815972
1818.00000000,34.48981918
1819.00000000,34.49148145
1820.00000000,34.49315067
1821.00000000,34.49481968
1822.00000000,34.49725251
1823.00000000,34.49969144
1824.00000000,34.50138689
1825.00000000,34.50384416
1826.00000000,34.50556388
1827.00000000,34.50804857
1828.00000000,34.50979845
1829.00000000,34.51157245
1830.00000000,34.51788712
1831.00000000,34.51896725
1832.00000000,34.52082183
1833.00000000,34.52346175
1834.00000000,34.52537854
1835.00000000,34.52807602
1836.00000000,34.53307195
1837.00000000,34.53508878
1838.00000000,34.53789022
1839.00000000,34.54071521
1840.00000000,34.54432189
1841.00000000,34.54719847
1842.00000000,34.55085299
1843.00000000,34.55377457
1844.00000000,34.55747787
1845.00000000,34.56271929
1846.00000000,34.56497459
1847.00000000,34.56952228
1848.00000000,34.57259967
1849.00000000,34.57721950
1850.00000000,34.58264066
1851.00000000,34.58510643
1852.00000000,34.58990016
1853.00000000,34.59398675
1854.00000000,34.60411708
1855.00000000,34.60823969
1856.00000000,34.61462846
1857.00000000,34.61801827
1858.00000000,34.62142540
1859.00000000,34.62785045
1860.00000000,34.63653774
1861.00000000,34.64222231
1862.00000000,34.64639628
1863.00000000,34.65433966
1864.00000000,34.66311185
1865.00000000,34.67123838
1866.00000000,34.67648895
1867.00000000,34.68581210
1868.00000000,34.69289861
1869.00000000,34.70169225
1870.00000000,34.70920077
1871.00000000,34.71997787
1872.00000000,34.73703493
1873.00000000,34.74981541
1874.00000000,34.74697804
1875.00000000,34.76228045
1876.00000000,34.76942631
1877.00000000,34.77667225
1878.00000000,34.78287446
1879.00000000,34.79859819
1880.00000000,34.82347357
1881.00000000,34.83421157
1882.00000000,34.84956175
1883.00000000,34.86726741
1884.00000000,34.87533706
1885.00000000,34.88279007
1886.00000000,34.89189554
1887.00000000,34.90867368
1888.00000000,34.93913721
1889.00000000,34.94578870
1890.00000000,34.97438774
1891.00000000,34.99344066
1892.00000000,35.00220408
1893.00000000,35.00668300
1894.00000000,35.02414865
1895.00000000,35.04936416
1896.00000000,35.06736017
1897.00000000,35.09163380
1898.00000000,35.11920364
1899.00000000,35.15980033
1900.00000000,35.18949654
1901.00000000,35.21277813
1902.00000000,35.23337251
1903.00000000,35.28189592
1904.00000000,35.29780677
1905.00000000,35.33784370
1906.00000000,35.38178597
1907.00000000,35.45040860
1908.00000000,35.43636600
1909.00000000,35.47366564
1910.00000000,35.51013256
1911.00000000,35.53379551
1912.00000000,35.57663665
1913.00000000,35.63487794
1914.00000000,35.57624970
1915.00000000,35.57766861
1916.00000000,35.63486736
1917.00000000,35.68533643
1918.00000000,35.68154323
1919.00000000,35.59510101
1920.00000000,35.69922808
1921.00000000,35.61367554
1922.00000000,35.65565020
1923.00000000,35.75964598
1924.00000000,35.76577234
1925.00000000,35.78631633
1926.00000000,35.80418369
1927.00000000,35.87511161
1928.00000000,35.88988222
1929.00000000,35.96197071
1930.00000000,35.90655411
1931.00000000,35.83531024
1932.00000000,35.77880450
1933.00000000,35.82628358
1934.00000000,35.89969508
1935.00000000,35.95450095
1936.00000000,36.04662812
1937.00000000,36.12173003
1938.00000000,36.08925448
1939.00000000,36.14464982
1940.00000000,36.24336087
1941.00000000,36.28961691
1942.00000000,36.31685171
1943.00000000,36.37554536
1944.00000000,36.39298333
1945.00000000,36.25133421
1946.00000000,36.33531008
1947.00000000,36.47749385
1948.00000000,36.56396437
1949.00000000,36.55768462
1950.00000000,36.74719091
1951.00000000,36.88402827
1952.00000000,36.94106958
1953.00000000,37.01213821
1954.00000000,37.06909479
1955.00000000,37.24116353
1956.00000000,37.38268514
1957.00000000,37.49377201
1958.00000000,37.58247770
1959.00000000,37.72491847
1960.00000000,37.85579275
1961.00000000,37.91621925
1962.00000000,38.04271686
1963.00000000,38.20089886
1964.00000000,38.36882812
1965.00000000,38.52115791
1966.00000000,38.69107709
1967.00000000,38.82316629
1968.00000000,39.00713365
