"time", "pool", "value"
1765.00000000,0.00000000,48035.28395062
1765.00000000,1.00000000,67179.72839506
1765.00000000,2.00000000,34568.39506173
1765.00000000,-1.00000000,57389.84659837
1766.00000000,0.00000000,48035.16679830
1766.00000000,1.00000000,67179.72646068
1766.00000000,2.00000000,34568.39231557
1766.00000000,-1.00000000,57389.80999543
1767.00000000,0.00000000,48035.19794535
1767.00000000,1.00000000,67179.72143244
1767.00000000,2.00000000,34568.40006894
1767.00000000,-1.00000000,57389.77351821
1768.00000000,0.00000000,48035.34256154
1768.00000000,1.00000000,67179.71452997
1768.00000000,2.00000000,34568.43635047
1768.00000000,-1.00000000,57389.73715050
1769.00000000,0.00000000,48035.57455198
1769.00000000,1.00000000,67179.70624882
1769.00000000,2.00000000,34568.51337103
1769.00000000,-1.00000000,57389.70074656
1770.00000000,0.00000000,48035.87245995
1770.00000000,1.00000000,67179.69698081
1770.00000000,2.00000000,34568.63928110
1770.00000000,-1.00000000,57389.66405696
1771.00000000,0.00000000,48036.18912430
1771.00000000,1.00000000,67179.68644547
1771.00000000,2.00000000,34568.81822377
1771.00000000,-1.00000000,57389.62068200
1772.00000000,0.00000000,48036.52047593
1772.00000000,1.00000000,67179.67336023
1772.00000000,2.00000000,34569.05038289
1772.00000000,-1.00000000,57389.57003730
1773.00000000,0.00000000,48036.89386053
1773.00000000,1.00000000,67179.65738437
1773.00000000,2.00000000,34569.33734235
1773.00000000,-1.00000000,57389.51838192
1774.00000000,0.00000000,48037.29871843
1774.00000000,1.00000000,67179.63822627
1774.00000000,2.00000000,34569.68011461
1774.00000000,-1.00000000,57389.46507132
1775.00000000,0.00000000,48037.72838469
1775.00000000,1.00000000,67179.61555560
1775.00000000,2.00000000,34570.07850793
1775.00000000,-1.00000000,57389.40970978
1776.00000000,0.00000000,48038.17785300
1776.00000000,1.00000000,67179.58894984
1776.00000000,2.00000000,34570.53165804
1776.00000000,-1.00000000,57389.35188687
1777.00000000,0.00000000,48038.64378615
1777.00000000,1.00000000,67179.55789120
1777.00000000,2.00000000,34571.03818043
1777.00000000,-1.00000000,57389.29119489
1778.00000000,0.00000000,48039.12279508
1778.00000000,1.00000000,67179.52195069
1778.00000000,2.00000000,34571.59626832
1778.00000000,-1.00000000,57389.22721407
1779.00000000,0.00000000,48039.61267723
1779.00000000,1.00000000,67179.48063645
1779.00000000,2.00000000,34572.20391250
1779.00000000,-1.00000000,57389.15953533
1780.00000000,0.00000000,48040.10971095
1780.00000000,1.00000000,67179.43342093
1780.00000000,2.00000000,34572.85893535
1780.00000000,-1.00000000,57389.08733279
1781.00000000,0.00000000,48040.58515889
1781.00000000,1.00000000,67179.37963374
1781.00000000,2.00000000,34573.55848342
1781.00000000,-1.00000000,57389.00496818
1782.00000000,0.00000000,48041.04297925
1782.00000000,1.00000000,67179.31793618
1782.00000000,2.00000000,34574.29793876
1782.00000000,-1.00000000,57388.91167533
1783.00000000,0.00000000,48041.51632625
1783.00000000,1.00000000,67179.24786149
1783.00000000,2.00000000,34575.07534320
1783.00000000,-1.00000000,57388.81328524
1784.00000000,0.00000000,48042.00107131
1784.00000000,1.00000000,67179.16924571
1784.00000000,2.00000000,34575.88963778
1784.00000000,-1.00000000,57388.70943449
1785.00000000,0.00000000,48042.49466552
1785.00000000,1.00000000,67179.08185374
1785.00000000,2.00000000,34576.73932822
1785.00000000,-1.00000000,57388.59979706
1786.00000000,0.00000000,48042.99538757
1786.00000000,1.00000000,67178.98539909
1786.00000000,2.00000000,34577.62278919
1786.00000000,-1.00000000,57388.48404998
1787.00000000,0.00000000,48043.50149802
1787.00000000,1.00000000,67178.87962593
1787.00000000,2.00000000,34578.53817909
1787.00000000,-1.00000000,57388.36185726
1788.00000000,0.00000000,48044.01221608
1788.00000000,1.00000000,67178.76433869
1788.00000000,2.00000000,34579.48428385
1788.00000000,-1.00000000,57388.23300491
1789.00000000,0.00000000,48044.52573001
1789.00000000,1.00000000,67178.63915470
1789.00000000,2.00000000,34580.45829036
1789.00000000,-1.00000000,57388.09701421
1790.00000000,0.00000000,48045.03946270
1790.00000000,1.00000000,67178.50395957
1790.00000000,2.00000000,34581.45952418
1790.00000000,-1.00000000,57387.95331864
1791.00000000,0.00000000,48045.52555484
1791.00000000,1.00000000,67178.35825387
1791.00000000,2.00000000,34582.48532429
1791.00000000,-1.00000000,57387.79640597
1792.00000000,0.00000000,48045.98885313
1792.00000000,1.00000000,67178.20088249
1792.00000000,2.00000000,34583.53156588
1792.00000000,-1.00000000,57387.62562709
1793.00000000,0.00000000,48046.46208087
1793.00000000,1.00000000,67178.03163267
1793.00000000,2.00000000,34584.59709173
1793.00000000,-1.00000000,57387.44682726
1794.00000000,0.00000000,48046.94183211
1794.00000000,1.00000000,67177.85052241
1794.00000000,2.00000000,34585.68136887
1794.00000000,-1.00000000,57387.25979498
1795.00000000,0.00000000,48047.42581335
1795.00000000,1.00000000,67177.65751865
1795.00000000,2.00000000,34586.78361097
1795.00000000,-1.00000000,57387.06431494
1796.00000000,0.00000000,48047.91244161
1796.00000000,1.00000000,67177.45253234
1796.00000000,2.00000000,34587.90285504
1796.00000000,-1.00000000,57386.86015781
1797.00000000,0.00000000,48048.36873091
1797.00000000,1.00000000,67177.23523664
1797.00000000,2.00000000,34589.03729643
1797.00000000,-1.00000000,57386.64103023
1798.00000000,0.00000000,48048.80137649
1798.00000000,1.00000000,67177.00462844
1798.00000000,2.00000000,34590.18349082
1798.00000000,-1.00000000,57386.40674845
1799.00000000,0.00000000,48049.24285151
1799.00000000,1.00000000,67176.76060737
1799.00000000,2.00000000,34591.34076001
1799.00000000,-1.00000000,57386.16321577
1800.00000000,0.00000000,48049.65856164
1800.00000000,1.00000000,67176.50305761
1800.00000000,2.00000000,34592.50824705
1800.00000000,-1.00000000,57385.90430927
1801.00000000,0.00000000,48050.05248762
1801.00000000,1.00000000,67176.23111625
1801.00000000,2.00000000,34593.68322302
1801.00000000,-1.00000000,57385.62961991
1802.00000000,0.00000000,48050.39459368
1802.00000000,1.00000000,67175.94430066
1802.00000000,2.00000000,34594.86395442
1802.00000000,-1.00000000,57385.33322446
1803.00000000,0.00000000,48050.72676942
1803.00000000,1.00000000,67175.64115408
1803.00000000,2.00000000,34596.04664538
1803.00000000,-1.00000000,57385.02078585
1804.00000000,0.00000000,48051.10721634
1804.00000000,1.00000000,67175.32280475
1804.00000000,2.00000000,34597.23468715
1804.00000000,-1.00000000,57384.70488160
1805.00000000,0.00000000,48051.49326973
1805.00000000,1.00000000,67174.98972189
1805.00000000,2.00000000,34598.42929761
1805.00000000,-1.00000000,57384.37890561
1806.00000000,0.00000000,48051.85173496
1806.00000000,1.00000000,67174.64181734
1806.00000000,2.00000000,34599.62964012
1806.00000000,-1.00000000,57384.03680857
1807.00000000,0.00000000,48052.18789417
1807.00000000,1.00000000,67174.27826473
1807.00000000,2.00000000,34600.83297674
1807.00000000,-1.00000000,57383.67833610
1808.00000000,0.00000000,48052.53391630
1808.00000000,1.00000000,67173.89916153
1808.00000000,2.00000000,34602.03930123
1808.00000000,-1.00000000,57383.30954770
1809.00000000,0.00000000,48052.88571506
1809.00000000,1.00000000,67173.50478538
1809.00000000,2.00000000,34603.24902806
1809.00000000,-1.00000000,57382.93030181
1810.00000000,0.00000000,48053.24031336
1810.00000000,1.00000000,67173.09529801
1810.00000000,2.00000000,34604.46222711
1810.00000000,-1.00000000,57382.54036986
1811.00000000,0.00000000,48053.56529388
1811.00000000,1.00000000,67172.67059178
1811.00000000,2.00000000,34605.67792719
1811.00000000,-1.00000000,57382.13376564
1812.00000000,0.00000000,48053.86583587
1812.00000000,1.00000000,67172.22993401
1812.00000000,2.00000000,34606.89359026
1812.00000000,-1.00000000,57381.71030555
1813.00000000,0.00000000,48054.17395387
1813.00000000,1.00000000,67171.77338306
1813.00000000,2.00000000,34608.10907281
1813.00000000,-1.00000000,57381.27591641
1814.00000000,0.00000000,48054.48543022
1814.00000000,1.00000000,67171.30120156
1814.00000000,2.00000000,34609.32482850
1814.00000000,-1.00000000,57380.83036773
1815.00000000,0.00000000,48054.76792178
1815.00000000,1.00000000,67170.81333335
1815.00000000,2.00000000,34610.54021086
1815.00000000,-1.00000000,57380.36777972
1816.00000000,0.00000000,48054.99484233
1816.00000000,1.00000000,67170.30878634
1816.00000000,2.00000000,34611.75201896
1816.00000000,-1.00000000,57379.88185969
1817.00000000,0.00000000,48055.17468016
1817.00000000,1.00000000,67169.78656875
1817.00000000,2.00000000,34612.95737709
1817.00000000,-1.00000000,57379.37270220
1818.00000000,0.00000000,48055.34325199
1818.00000000,1.00000000,67169.24608380
1818.00000000,2.00000000,34614.15502545
1818.00000000,-1.00000000,57378.84611423
1819.00000000,0.00000000,48055.52981098
1819.00000000,1.00000000,67168.68770658
1819.00000000,2.00000000,34615.34653533
1819.00000000,-1.00000000,57378.30828294
1820.00000000,0.00000000,48055.72792897
1820.00000000,1.00000000,67168.11198268
1820.00000000,2.00000000,34616.53375510
1820.00000000,-1.00000000,57377.75919024
1821.00000000,0.00000000,48055.93315655
1821.00000000,1.00000000,67167.51931995
1821.00000000,2.00000000,34617.71773544
1821.00000000,-1.00000000,57377.19875362
1822.00000000,0.00000000,48056.11081706
1822.00000000,1.00000000,67166.90981675
1822.00000000,2.00000000,34618.89834293
1822.00000000,-1.00000000,57376.62086519
1823.00000000,0.00000000,48056.23410353
1823.00000000,1.00000000,67166.28256074
1823.00000000,2.00000000,34620.07264677
1823.00000000,-1.00000000,57376.01925453
1824.00000000,0.00000000,48056.34262084
1824.00000000,1.00000000,67165.63684400
1824.00000000,2.00000000,34621.23870979
1824.00000000,-1.00000000,57375.40003570
1825.00000000,0.00000000,48056.43469615
1825.00000000,1.00000000,67164.97282683
1825.00000000,2.00000000,34622.39711621
1825.00000000,-1.00000000,57374.76333807
1826.00000000,0.00000000,48056.51059994
1826.00000000,1.00000000,67164.29008557
1826.00000000,2.00000000,34623.54694865
1826.00000000,-1.00000000,57374.10876878
1827.00000000,0.00000000,48056.57100791
1827.00000000,1.00000000,67163.58874913
1827.00000000,2.00000000,34624.68869403
1827.00000000,-1.00000000,57373.43678557
1828.00000000,0.00000000,48056.61550665
1828.00000000,1.00000000,67162.86844812
1828.00000000,2.00000000,34625.82155276
1828.00000000,-1.00000000,57372.74691951
1829.00000000,0.00000000,48056.67548962
1829.00000000,1.00000000,67162.12956900
1829.00000000,2.00000000,34626.94679494
