"time", "value"
1765.00000000,104.44444444
1766.00000000,104.44443491
1767.00000000,104.44445038
1768.00000000,104.44454042
1769.00000000,104.44473847
1770.00000000,104.44506678
1771.00000000,104.44553635
1772.00000000,104.44614698
1773.00000000,104.44690318
1774.00000000,104.44780802
1775.00000000,104.44886119
1776.00000000,104.45006044
1777.00000000,104.45140210
1778.00000000,104.45288135
1779.00000000,104.45449279
1780.00000000,104.45623053
1781.00000000,104.45808670
1782.00000000,104.46004821
1783.00000000,104.46211006
1784.00000000,104.46426986
1785.00000000,104.46652387
1786.00000000,104.46886791
1787.00000000,104.47129717
1788.00000000,104.47380846
1789.00000000,104.47639437
1790.00000000,104.47905305
1791.00000000,104.48177723
1792.00000000,104.48455518
1793.00000000,104.48738412
1794.00000000,104.49026311
1795.00000000,104.49319034
1796.00000000,104.49616341
1797.00000000,104.49917741
1798.00000000,104.50222250
1799.00000000,104.50529722
1800.00000000,104.50839954
1801.00000000,104.51152173
1802.00000000,104.51465913
1803.00000000,104.51780092
1804.00000000,104.52095790
1805.00000000,104.52413409
1806.00000000,104.52732729
1807.00000000,104.53052960
1808.00000000,104.53374140
1809.00000000,104.53696431
1810.00000000,104.54019877
1811.00000000,104.54344214
1812.00000000,104.54668707
1813.00000000,104.54993351
1814.00000000,104.55318310
1815.00000000,104.55643415
1816.00000000,104.55967732
1817.00000000,104.56290436
1818.00000000,104.56611192
1819.00000000,104.56930515
1820.00000000,104.57248990
1821.00000000,104.57566953
1822.00000000,104.57884376
1823.00000000,104.58200397
1824.00000000,104.58514463
1825.00000000,104.58826780
1826.00000000,104.59137100
1827.00000000,104.59445594
1828.00000000,104.59752045
1829.00000000,104.60056860
1830.00000000,104.60359178
1831.00000000,104.60655094
1832.00000000,104.60946479
1833.00000000,104.61234845
1834.00000000,104.61520518
1835.00000000,104.61804015
1836.00000000,104.62084462
1837.00000000,104.62359565
1838.00000000,104.62630265
1839.00000000,104.62897209
1840.00000000,104.63160426
1841.00000000,104.63419384
1842.00000000,104.63674141
1843.00000000,104.63924467
1844.00000000,104.64170534
1845.00000000,104.64411475
1846.00000000,104.64645917
1847.00000000,104.64875111
1848.00000000,104.65098848
1849.00000000,104.65317564
1850.00000000,104.65530160
1851.00000000,104.65733341
1852.00000000,104.65930046
1853.00000000,104.66149590
1854.00000000,104.66383033
1855.00000000,104.66610879
1856.00000000,104.66824936
1857.00000000,104.67024661
1858.00000000,104.67213691
1859.00000000,104.67394355
1860.00000000,104.67564211
1861.00000000,104.67720179
1862.00000000,104.67854569
1863.00000000,104.67930473
1864.00000000,104.67946507
1865.00000000,104.67910167
1866.00000000,104.67829175
1867.00000000,104.67711348
1868.00000000,104.67558618
1869.00000000,104.67373867
1870.00000000,104.67159041
1871.00000000,104.66920132
1872.00000000,104.66682074
1873.00000000,104.66489223
1874.00000000,104.66341335
1875.00000000,104.66237065
1876.00000000,104.66160632
1877.00000000,104.66105145
1878.00000000,104.66067658
1879.00000000,104.66044143
1880.00000000,104.66018920
1881.00000000,104.65977392
1882.00000000,104.65923703
1883.00000000,104.65821572
1884.00000000,104.65667696
1885.00000000,104.65478187
1886.00000000,104.65266628
1887.00000000,104.65037389
1888.00000000,104.64778729
1889.00000000,104.64473390
1890.00000000,104.64126566
1891.00000000,104.63727694
1892.00000000,104.63281726
1893.00000000,104.62815689
1894.00000000,104.62348902
1895.00000000,104.61885443
1896.00000000,104.61412994
1897.00000000,104.60924965
1898.00000000,104.60411861
1899.00000000,104.59858228
1900.00000000,104.59242829
1901.00000000,104.58572744
1902.00000000,104.57889359
1903.00000000,104.57196206
1904.00000000,104.56484589
1905.00000000,104.55773701
1906.00000000,104.55058331
1907.00000000,104.54318239
1908.00000000,104.53525354
1909.00000000,104.52727630
1910.00000000,104.51919875
1911.00000000,104.51080406
1912.00000000,104.50172348
1913.00000000,104.49149932
1914.00000000,104.48006289
1915.00000000,104.46855987
1916.00000000,104.45725683
1917.00000000,104.44566899
1918.00000000,104.43360347
1919.00000000,104.42180528
1920.00000000,104.41123438
1921.00000000,104.40124638
1922.00000000,104.39276488
1923.00000000,104.38504773
1924.00000000,104.37692021
1925.00000000,104.36848897
1926.00000000,104.35991237
1927.00000000,104.35120821
1928.00000000,104.34215906
1929.00000000,104.33281480
1930.00000000,104.32330304
1931.00000000,104.31525408
1932.00000000,104.30962711
1933.00000000,104.30595956
1934.00000000,104.30306739
1935.00000000,104.29976858
1936.00000000,104.29539099
1937.00000000,104.28923619
1938.00000000,104.28117108
1939.00000000,104.27221362
1940.00000000,104.26224057
1941.00000000,104.25059422
1942.00000000,104.23743101
1943.00000000,104.22332967
1944.00000000,104.20845688
1945.00000000,104.19382607
1946.00000000,104.18139732
1947.00000000,104.17063720
1948.00000000,104.15995716
1949.00000000,104.14884751
1950.00000000,104.13754452
1951.00000000,104.12487110
1952.00000000,104.11138892
1953.00000000,104.09757004
1954.00000000,104.08349770
1955.00000000,104.06932148
1956.00000000,104.05409581
1957.00000000,104.03742066
1958.00000000,104.01944492
1959.00000000,104.00026776
1960.00000000,103.97861041
1961.00000000,103.95443056
1962.00000000,103.92884038
1963.00000000,103.90171029
1964.00000000,103.87248420
1965.00000000,103.84074170
1966.00000000,103.80643226
1967.00000000,103.76962923
1968.00000000,103.73040372
1969.00000000,103.68794131
1970.00000000,103.64145828
1971.00000000,103.58985636
1972.00000000,103.53286525
1973.00000000,103.47092409
1974.00000000,103.40461757
1975.00000000,103.33631478
1976.00000000,103.26776237
1977.00000000,103.19844143
1978.00000000,103.12835091
1979.00000000,103.05766324
1980.00000000,102.98555490
1981.00000000,102.91400256
1982.00000000,102.84608117
1983.00000000,102.78366962
1984.00000000,102.72656584
1985.00000000,102.67280796
1986.00000000,102.62072255
1987.00000000,102.56910310
1988.00000000,102.51713838
1989.00000000,102.46405890
1990.00000000,102.40998020
1991.00000000,102.35563656
1992.00000000,102.30197165
1993.00000000,102.25020857
1994.00000000,102.20052660
1995.00000000,102.15196548
1996.00000000,102.10349901
1997.00000000,102.05433509
1998.00000000,102.00444316
1999.00000000,101.95504191
2000.00000000,101.90654115
2001.00000000,101.85773224
2002.00000000,101.80807854
2003.00000000,101.75807247
2004.00000000,101.70551889
2005.00000000,101.64822522
2006.00000000,101.58530215
2007.00000000,101.51726423
2008.00000000,101.44476685
2009.00000000,101.36833514
2010.00000000,101.28840176
2011.00000000,101.20521337
2012.00000000,101.11858380
2013.00000000,101.02837891
2014.00000000,100.93459717
2015.00000000,100.83732476
2016.00000000,100.73670432
2017.00000000,100.63291298
2018.00000000,100.52614741
2019.00000000,100.41661320
2020.00000000,100.30451787
2021.00000000,100.19011991
2022.00000000,100.07384876
2023.00000000,99.95608223
2024.00000000,99.83711277
2025.00000000,99.71717050
2026.00000000,99.59643945
2027.00000000,99.47506965
2028.00000000,99.35318539
2029.00000000,99.23089173
2030.00000000,99.10827867
2031.00000000,98.98531531
2032.00000000,98.86160854
2033.00000000,98.73684439
2034.00000000,98.61085641
2035.00000000,98.48357933
2036.00000000,98.35501544
2037.00000000,98.22521187
2038.00000000,98.09424475
2039.00000000,97.96220775
2040.00000000,97.82920427
2041.00000000,97.69524995
2042.00000000,97.56006474
2043.00000000,97.42343786
2044.00000000,97.28528337
2045.00000000,97.14559967
2046.00000000,97.00444091
2047.00000000,96.86189709
2048.00000000,96.71808005
2049.00000000,96.57311381
2050.00000000,96.42712806
2051.00000000,96.28025765
2052.00000000,96.13264862
2053.00000000,95.98443979
2054.00000000,95.83575909
2055.00000000,95.68672467
2056.00000000,95.53744607
2057.00000000,95.38802476
2058.00000000,95.23855504
2059.00000000,95.08912464
2060.00000000,94.93981527
2061.00000000,94.79088929
2062.00000000,94.64320418
2063.00000000,94.49746128
2064.00000000,94.35409549
2065.00000000,94.21335842
2066.00000000,94.07537680
2067.00000000,93.94019341
2068.00000000,93.80779547
2069.00000000,93.67813452
2070.00000000,93.55114012
2071.00000000,93.42689099
2072.00000000,93.30598236
2073.00000000,93.18887274
2074.00000000,93.07579393
2075.00000000,92.96682599
2076.00000000,92.86194933
2077.00000000,92.76108027
2078.00000000,92.66409574
2079.00000000,92.57085111
2080.00000000,92.48118994
2081.00000000,92.39503998
2082.00000000,92.31261077
2083.00000000,92.23404364
2084.00000000,92.15936412
2085.00000000,92.08852300
2086.00000000,92.02142481
2087.00000000,91.95794532
2088.00000000,91.89794736
2089.00000000,91.84128622
2090.00000000,91.78781697
2091.00000000,91.73748640
2092.00000000,91.69053229
2093.00000000,91.64712330
2094.00000000,91.60731063
2095.00000000,91.57106930
2096.00000000,91.53832632
2097.00000000,91.50897972
2098.00000000,91.48291148
2099.00000000,91.45999601
2100.00000000,91.44010586
2101.00000000,91.42319361
2102.00000000,91.40946307
2103.00000000,91.39905929
2104.00000000,91.39202377
2105.00000000,91.38833136
2106.00000000,91.38791522
2107.00000000,91.39068340
2108.00000000,91.39652997
2109.00000000,91.40534236
2110.00000000,91.41700681
2111.00000000,91.43141027
2112.00000000,91.44844366
2113.00000000,91.46800203
2114.00000000,91.48998581
2115.00000000,91.51430070
2116.00000000,91.54085768
2117.00000000,91.56957380
2118.00000000,91.60037040
2119.00000000,91.63317400
2120.00000000,91.66791568
2121.00000000,91.70453067
2122.00000000,91.74295883
2123.00000000,91.78314318
2124.00000000,91.82503042
2125.00000000,91.86857045
2126.00000000,91.91371967
2127.00000000,91.96044803
2128.00000000,92.00872582
2129.00000000,92.05852033
2130.00000000,92.10979807
2131.00000000,92.16252547
2132.00000000,92.21666948
2133.00000000,92.27219794
2134.00000000,92.32907967
2135.00000000,92.38728492
2136.00000000,92.44678490
2137.00000000,92.50755216
