"time", "pool", "value"
1765.00000000,0.00000000,141.44444444
1765.00000000,1.00000000,191.44444444
1765.00000000,2.00000000,104.44444444
1765.00000000,-1.00000000,165.48699764
1766.00000000,0.00000000,141.44407884
1766.00000000,1.00000000,191.44443955
1766.00000000,2.00000000,104.44443498
1766.00000000,-1.00000000,165.48689241
1767.00000000,0.00000000,141.44411460
1767.00000000,1.00000000,191.44442759
1767.00000000,2.00000000,104.44445101
1767.00000000,-1.00000000,165.48678819
1768.00000000,0.00000000,141.44445644
1768.00000000,1.00000000,191.44441310
1768.00000000,2.00000000,104.44454271
1768.00000000,-1.00000000,165.48668495
1769.00000000,0.00000000,141.44503210
1769.00000000,1.00000000,191.44439849
1769.00000000,2.00000000,104.44474444
1769.00000000,-1.00000000,165.48658232
1770.00000000,0.00000000,141.44577952
1770.00000000,1.00000000,191.44438569
1770.00000000,2.00000000,104.44507895
1770.00000000,-1.00000000,165.48647885
1771.00000000,0.00000000,141.44657869
1771.00000000,1.00000000,191.44437410
1771.00000000,2.00000000,104.44555806
1771.00000000,-1.00000000,165.48635830
1772.00000000,0.00000000,141.44740817
1772.00000000,1.00000000,191.44436167
1772.00000000,2.00000000,104.44618343
1772.00000000,-1.00000000,165.48621799
1773.00000000,0.00000000,141.44834827
1773.00000000,1.00000000,191.44434768
1773.00000000,2.00000000,104.44695984
1773.00000000,-1.00000000,165.48607522
1774.00000000,0.00000000,141.44937363
1774.00000000,1.00000000,191.44433189
1774.00000000,2.00000000,104.44789111
1774.00000000,-1.00000000,165.48592896
1775.00000000,0.00000000,141.45046476
1775.00000000,1.00000000,191.44431388
1775.00000000,2.00000000,104.44897780
1775.00000000,-1.00000000,165.48577813
1776.00000000,0.00000000,141.45160830
1776.00000000,1.00000000,191.44429275
1776.00000000,2.00000000,104.45021835
1776.00000000,-1.00000000,165.48562162
1777.00000000,0.00000000,141.45279425
1777.00000000,1.00000000,191.44426748
1777.00000000,2.00000000,104.45160983
1777.00000000,-1.00000000,165.48545834
1778.00000000,0.00000000,141.45401519
1778.00000000,1.00000000,191.44423714
1778.00000000,2.00000000,104.45314858
1778.00000000,-1.00000000,165.48528732
1779.00000000,0.00000000,141.45526323
1779.00000000,1.00000000,191.44420060
1779.00000000,2.00000000,104.45482952
1779.00000000,-1.00000000,165.48510733
1780.00000000,0.00000000,141.45653322
1780.00000000,1.00000000,191.44415662
1780.00000000,2.00000000,104.45664726
1780.00000000,-1.00000000,165.48491727
1781.00000000,0.00000000,141.45772810
1781.00000000,1.00000000,191.44410350
1781.00000000,2.00000000,104.45859395
1781.00000000,-1.00000000,165.48469862
1782.00000000,0.00000000,141.45886904
1782.00000000,1.00000000,191.44403759
1782.00000000,2.00000000,104.46065699
1782.00000000,-1.00000000,165.48445071
1783.00000000,0.00000000,141.46005005
1783.00000000,1.00000000,191.44395784
1783.00000000,2.00000000,104.46283215
1783.00000000,-1.00000000,165.48419000
1784.00000000,0.00000000,141.46126204
1784.00000000,1.00000000,191.44386372
1784.00000000,2.00000000,104.46511698
1784.00000000,-1.00000000,165.48391581
1785.00000000,0.00000000,141.46249734
1785.00000000,1.00000000,191.44375461
1785.00000000,2.00000000,104.46750809
1785.00000000,-1.00000000,165.48362726
1786.00000000,0.00000000,141.46375034
1786.00000000,1.00000000,191.44362987
1786.00000000,2.00000000,104.47000170
1786.00000000,-1.00000000,165.48332352
1787.00000000,0.00000000,141.46501752
1787.00000000,1.00000000,191.44348872
1787.00000000,2.00000000,104.47259398
1787.00000000,-1.00000000,165.48300383
1788.00000000,0.00000000,141.46629436
1788.00000000,1.00000000,191.44333044
1788.00000000,2.00000000,104.47528015
1788.00000000,-1.00000000,165.48266729
1789.00000000,0.00000000,141.46757774
1789.00000000,1.00000000,191.44315428
1789.00000000,2.00000000,104.47805560
1789.00000000,-1.00000000,165.48231309
1790.00000000,0.00000000,141.46886519
1790.00000000,1.00000000,191.44295950
1790.00000000,2.00000000,104.48091588
1790.00000000,-1.00000000,165.48194042
1791.00000000,0.00000000,141.47006266
1791.00000000,1.00000000,191.44274474
1791.00000000,2.00000000,104.48385421
1791.00000000,-1.00000000,165.48153125
1792.00000000,0.00000000,141.47118888
1792.00000000,1.00000000,191.44250670
1792.00000000,2.00000000,104.48685894
1792.00000000,-1.00000000,165.48108441
1793.00000000,0.00000000,141.47234494
1793.00000000,1.00000000,191.44224485
1793.00000000,2.00000000,104.48992740
1793.00000000,-1.00000000,165.48061785
1794.00000000,0.00000000,141.47351974
1794.00000000,1.00000000,191.44195904
1794.00000000,2.00000000,104.49305852
1794.00000000,-1.00000000,165.48013063
1795.00000000,0.00000000,141.47470648
1795.00000000,1.00000000,191.44164909
1795.00000000,2.00000000,104.49625046
1795.00000000,-1.00000000,165.47962216
1796.00000000,0.00000000,141.47589972
1796.00000000,1.00000000,191.44131470
1796.00000000,2.00000000,104.49950058
1796.00000000,-1.00000000,165.47909182
1797.00000000,0.00000000,141.47700421
1797.00000000,1.00000000,191.44095502
1797.00000000,2.00000000,104.50280456
1797.00000000,-1.00000000,165.47852190
1798.00000000,0.00000000,141.47803752
1798.00000000,1.00000000,191.44056711
1798.00000000,2.00000000,104.50615205
1798.00000000,-1.00000000,165.47791148
1799.00000000,0.00000000,141.47909468
1799.00000000,1.00000000,191.44015043
1799.00000000,2.00000000,104.50954078
1799.00000000,-1.00000000,165.47727729
1800.00000000,0.00000000,141.48008208
1800.00000000,1.00000000,191.43970466
1800.00000000,2.00000000,104.51296893
1800.00000000,-1.00000000,165.47660325
1801.00000000,0.00000000,141.48100219
1801.00000000,1.00000000,191.43922743
1801.00000000,2.00000000,104.51642877
1801.00000000,-1.00000000,165.47588678
1802.00000000,0.00000000,141.48177868
1802.00000000,1.00000000,191.43871737
1802.00000000,2.00000000,104.51991534
1802.00000000,-1.00000000,165.47511293
1803.00000000,0.00000000,141.48252344
1803.00000000,1.00000000,191.43817058
1803.00000000,2.00000000,104.52341798
1803.00000000,-1.00000000,165.47429633
1804.00000000,0.00000000,141.48340854
1804.00000000,1.00000000,191.43758985
1804.00000000,2.00000000,104.52694649
1804.00000000,-1.00000000,165.47347309
1805.00000000,0.00000000,141.48431274
1805.00000000,1.00000000,191.43697647
1805.00000000,2.00000000,104.53050488
1805.00000000,-1.00000000,165.47262512
1806.00000000,0.00000000,141.48514059
1806.00000000,1.00000000,191.43633001
1806.00000000,2.00000000,104.53409042
1806.00000000,-1.00000000,165.47173523
1807.00000000,0.00000000,141.48590463
1807.00000000,1.00000000,191.43564838
1807.00000000,2.00000000,104.53769574
1807.00000000,-1.00000000,165.47080266
1808.00000000,0.00000000,141.48669922
