"time", "value"
1765.00000000,104.44444444
1766.00000000,104.44443488
1767.00000000,104.44445018
1768.00000000,104.44453956
1769.00000000,104.44473652
1770.00000000,104.44506287
1771.00000000,104.44552984
1772.00000000,104.44613756
1773.00000000,104.44689079
1774.00000000,104.44779271
1775.00000000,104.44884348
1776.00000000,104.45004105
1777.00000000,104.45138183
1778.00000000,104.45286157
1779.00000000,104.45447502
1780.00000000,104.45621683
1781.00000000,104.45807904
1782.00000000,104.46004900
1783.00000000,104.46212202
1784.00000000,104.46429548
1785.00000000,104.46656595
1786.00000000,104.46892949
1787.00000000,104.47138188
1788.00000000,104.47391888
1789.00000000,104.47653567
1790.00000000,104.47922835
1791.00000000,104.48198991
1792.00000000,104.48480876
1793.00000000,104.48768222
1794.00000000,104.49060933
1795.00000000,104.49358845
1796.00000000,104.49661723
1797.00000000,104.49969081
1798.00000000,104.50280006
1799.00000000,104.50594283
1800.00000000,104.50911721
1801.00000000,104.51231571
1802.00000000,104.51553338
1803.00000000,104.51875979
1804.00000000,104.52200525
1805.00000000,104.52527462
1806.00000000,104.52856493
1807.00000000,104.53186917
1808.00000000,104.53518723
1809.00000000,104.53852094
1810.00000000,104.54187063
1811.00000000,104.54523370
1812.00000000,104.54860258
1813.00000000,104.55197760
1814.00000000,104.55536036
1815.00000000,104.55874916
1816.00000000,104.56213470
1817.00000000,104.56550868
1818.00000000,104.56886773
1819.00000000,104.57221702
1820.00000000,104.57556245
1821.00000000,104.57890745
1822.00000000,104.58225179
1823.00000000,104.58558690
1824.00000000,104.58890718
1825.00000000,104.59221472
1826.00000000,104.59550707
1827.00000000,104.59878606
1828.00000000,104.60204953
1829.00000000,104.60530160
1830.00000000,104.60853375
1831.00000000,104.61170691
1832.00000000,104.61483916
1833.00000000,104.61794670
1834.00000000,104.62103188
1835.00000000,104.62410070
1836.00000000,104.62714405
1837.00000000,104.63013888
1838.00000000,104.63309511
1839.00000000,104.63601905
1840.00000000,104.63891125
1841.00000000,104.64176623
1842.00000000,104.64458533
1843.00000000,104.64736535
1844.00000000,104.65010845
1845.00000000,104.65280610
1846.00000000,104.65544412
1847.00000000,104.65803550
1848.00000000,104.66057756
1849.00000000,104.66307495
1850.00000000,104.66551703
1851.00000000,104.66787113
1852.00000000,104.67016634
1853.00000000,104.67269705
1854.00000000,104.67537213
1855.00000000,104.67799629
1856.00000000,104.68048825
1857.00000000,104.68284342
1858.00000000,104.68509895
1859.00000000,104.68727858
1860.00000000,104.68935822
1861.00000000,104.69130723
1862.00000000,104.69304899
1863.00000000,104.69421482
1864.00000000,104.69479216
1865.00000000,104.69485618
1866.00000000,104.69448375
