"time", "value"
1765.00000000,       nan
1766.00000000,34.42131108
1767.00000000,34.42240622
1768.00000000,34.42360422
1769.00000000,34.42490923
1770.00000000,34.42630900
1771.00000000,34.42855456
1772.00000000,34.43013306
1773.00000000,34.43179165
1774.00000000,34.43352755
1775.00000000,34.43533504
1776.00000000,34.43721466
1777.00000000,34.43915478
1778.00000000,34.44116277
1779.00000000,34.44322532
1780.00000000,34.44534728
1781.00000000,34.44828038
1782.00000000,34.45050527
1783.00000000,34.45278260
1784.00000000,34.45510116
1785.00000000,34.45746352
1786.00000000,34.45986542
1787.00000000,34.46230685
1788.00000000,34.46478594
1789.00000000,34.46730149
1790.00000000,34.46985261
1791.00000000,34.47319141
1792.00000000,34.47581134
1793.00000000,34.47845537
1794.00000000,34.48113294
1795.00000000,34.48383615
1796.00000000,34.48656493
1797.00000000,34.49007997
1798.00000000,34.49286513
1799.00000000,34.49567541
1800.00000000,34.49926415
1801.00000000,34.50212462
1802.00000000,34.50650878
1803.00000000,34.50865578
1804.00000000,34.51157266
1805.00000000,34.51450766
1806.00000000,34.51821934
1807.00000000,34.52119023
1808.00000000,34.52418403
1809.00000000,34.52719375
1810.00000000,34.53022043
1811.00000000,34.53402696
1812.00000000,34.53709608
1813.00000000,34.54018671
1814.00000000,34.54329785
1815.00000000,34.54718755
1816.00000000,34.55109986
1817.00000000,34.55503414
1818.00000000,34.55823137
1819.00000000,34.56144733
1820.00000000,34.56468642
1821.00000000,34.56794364
1822.00000000,34.57198694
1823.00000000,34.57605545
1824.00000000,34.57939851
1825.00000000,34.58352558
1826.00000000,34.58693623
1827.00000000,34.59113079
1828.00000000,34.59461273
1829.00000000,34.59814063
1830.00000000,34.60624356
1831.00000000,34.60911127
1832.00000000,34.61276788
1833.00000000,34.61722815
1834.00000000,34.62097921
1835.00000000,34.62553430
1836.00000000,34.63240979
1837.00000000,34.63631393
1838.00000000,34.64102429
1839.00000000,34.64578101
1840.00000000,34.65135211
1841.00000000,34.65622048
1842.00000000,34.66190519
1843.00000000,34.66689082
1844.00000000,34.67270265
1845.00000000,34.68009549
1846.00000000,34.68453262
1847.00000000,34.69131776
1848.00000000,34.69667264
1849.00000000,34.70362980
1850.00000000,34.71144366
1851.00000000,34.71635006
1852.00000000,34.72365146
1853.00000000,34.73027325
1854.00000000,34.74296107
1855.00000000,34.74963159
1856.00000000,34.75860029
1857.00000000,34.76459012
1858.00000000,34.77063238
1859.00000000,34.77974320
1860.00000000,34.79116202
1861.00000000,34.79957994
1862.00000000,34.80650610
1863.00000000,34.81731025
1864.00000000,34.82908779
1865.00000000,34.84034451
1866.00000000,34.84883911
1867.00000000,34.86156281
1868.00000000,34.87218749
1869.00000000,34.88469715
1870.00000000,34.89610354
1871.00000000,34.91101125
1872.00000000,34.93242962
1873.00000000,34.94963484
1874.00000000,34.95114349
1875.00000000,34.97099954
1876.00000000,34.98273183
1877.00000000,34.99468280
1878.00000000,35.00570549
1879.00000000,35.02647450
1880.00000000,35.05660403
1881.00000000,35.07257618
1882.00000000,35.09327093
1883.00000000,35.11644992
1884.00000000,35.13004347
1885.00000000,35.14315743
1886.00000000,35.15809069
1887.00000000,35.18094384
1888.00000000,35.21779147
1889.00000000,35.23074985
1890.00000000,35.26604944
1891.00000000,35.29187959
1892.00000000,35.30748193
1893.00000000,35.31893634
1894.00000000,35.34375000
1895.00000000,35.37663509
1896.00000000,35.40244461
1897.00000000,35.43483245
1898.00000000,35.47079162
1899.00000000,35.52016255
1900.00000000,35.55870367
1901.00000000,35.59092024
1902.00000000,35.62057111
1903.00000000,35.67866035
1904.00000000,35.70381000
1905.00000000,35.75350162
1906.00000000,35.80720692
1907.00000000,35.88593245
1908.00000000,35.88069621
1909.00000000,35.92746601
1910.00000000,35.97333002
1911.00000000,36.00611785
1912.00000000,36.05832189
1913.00000000,36.12616246
1914.00000000,36.07527038
1915.00000000,36.08547570
1916.00000000,36.15260235
1917.00000000,36.21311154
1918.00000000,36.21854721
1919.00000000,36.14001920
1920.00000000,36.25571135
1921.00000000,36.17868292
1922.00000000,36.23187762
1923.00000000,36.34874939
1924.00000000,36.36624879
1925.00000000,36.39872713
1926.00000000,36.42881585
1927.00000000,36.51343675
1928.00000000,36.54103402
1929.00000000,36.62742281
1930.00000000,36.58365912
1931.00000000,36.52382227
1932.00000000,36.47944101
1933.00000000,36.54234700
1934.00000000,36.63286229
1935.00000000,36.70526268
1936.00000000,36.81684753
1937.00000000,36.91175615
1938.00000000,36.89681187
1939.00000000,36.97301167
1940.00000000,37.09474679
1941.00000000,37.16339084
1942.00000000,37.21329176
1943.00000000,37.29658568
1944.00000000,37.33825593
1945.00000000,37.21644308
1946.00000000,37.32934256
1947.00000000,37.50417317
1948.00000000,37.62270558
1949.00000000,37.64628349
1950.00000000,37.87460883
1951.00000000,38.04977493
1952.00000000,38.14307234
1953.00000000,38.25194547
1954.00000000,38.34727170
1955.00000000,38.56403323
1956.00000000,38.75022259
1957.00000000,38.90566983
1958.00000000,39.03863720
1959.00000000,39.22888589
1960.00000000,39.40822079
1961.00000000,39.51490247
1962.00000000,39.69220267
1963.00000000,39.90417827
1964.00000000,40.12778439
1965.00000000,40.33631050
1966.00000000,40.56469428
1967.00000000,40.75450834
1968.00000000,41.00042088
1969.00000000,41.27497781
1970.00000000,41.59946279
1971.00000000,41.83522367
