"time", "value"
1765.00000000,104.44444444
1766.00000000,104.44443501
1767.00000000,104.44445128
1768.00000000,104.44454355
1769.00000000,104.44474660
1770.00000000,104.44508361
1771.00000000,104.44556720
1772.00000000,104.44619902
1773.00000000,104.44698531
1774.00000000,104.44793068
1775.00000000,104.44903657
1776.00000000,104.45030221
1777.00000000,104.45172529
1778.00000000,104.45330248
1779.00000000,104.45502980
1780.00000000,104.45690252
1781.00000000,104.45891361
1782.00000000,104.46105127
1783.00000000,104.46331160
1784.00000000,104.46569303
1785.00000000,104.46819255
1786.00000000,104.47080656
1787.00000000,104.47353146
1788.00000000,104.47636348
1789.00000000,104.47929837
1790.00000000,104.48233141
1791.00000000,104.48545629
1792.00000000,104.48866193
1793.00000000,104.49194534
1794.00000000,104.49530594
1795.00000000,104.49874179
1796.00000000,104.50225079
1797.00000000,104.50582823
1798.00000000,104.50946403
1799.00000000,104.51315598
1800.00000000,104.51690242
1801.00000000,104.52069529
1802.00000000,104.52452965
1803.00000000,104.52839469
1804.00000000,104.53230060
1805.00000000,104.53625185
1806.00000000,104.54024517
1807.00000000,104.54427305
1808.00000000,104.54833493
1809.00000000,104.55243212
1810.00000000,104.55656463
1811.00000000,104.56072937
1812.00000000,104.56491809
1813.00000000,104.56913048
1814.00000000,104.57336757
1815.00000000,104.57762726
1816.00000000,104.58189995
1817.00000000,104.58617634
1818.00000000,104.59045261
1819.00000000,104.59473379
1820.00000000,104.59902548
1821.00000000,104.60333022
1822.00000000,104.60764680
1823.00000000,104.61196679
1824.00000000,104.61628380
1825.00000000,104.62059939
1826.00000000,104.62491088
1827.00000000,104.62921927
1828.00000000,104.63352198
1829.00000000,104.63782262
1830.00000000,104.64211200
1831.00000000,104.64635046
1832.00000000,104.65055657
1833.00000000,104.65474603
1834.00000000,104.65892085
1835.00000000,104.66308632
1836.00000000,104.66723267
1837.00000000,104.67133687
1838.00000000,104.67540855
1839.00000000,104.67945418
1840.00000000,104.68347344
1841.00000000,104.68746091
1842.00000000,104.69141717
1843.00000000,104.69533940
1844.00000000,104.69922900
1845.00000000,104.70307760
1846.00000000,104.70687097
1847.00000000,104.71062188
1848.00000000,104.71432765
1849.00000000,104.71799278
1850.00000000,104.72160687
1851.00000000,104.72513658
1852.00000000,104.72861153
1853.00000000,104.73232572
1854.00000000,104.73619309
1855.00000000,104.74001807
1856.00000000,104.74372102
1857.00000000,104.74729709
