"time", "pool", "value"
1765.00000000,0.00000000,141.44444444
1765.00000000,1.00000000,191.44444444
1765.00000000,2.00000000,104.44444444
1765.00000000,-1.00000000,165.48699764
1766.00000000,0.00000000,141.44408177
1766.00000000,1.00000000,191.44443656
1766.00000000,2.00000000,104.44443469
1766.00000000,-1.00000000,165.48689242
1767.00000000,0.00000000,141.44413045
1767.00000000,1.00000000,191.44441434
1767.00000000,2.00000000,104.44444871
1767.00000000,-1.00000000,165.48678829
1768.00000000,0.00000000,141.44450670
1768.00000000,1.00000000,191.44437915
1768.00000000,2.00000000,104.44453454
1768.00000000,-1.00000000,165.48668539
1769.00000000,0.00000000,141.44514555
1769.00000000,1.00000000,191.44433195
1769.00000000,2.00000000,104.44472436
1769.00000000,-1.00000000,165.48658362
1770.00000000,0.00000000,141.44599352
1770.00000000,1.00000000,191.44427327
1770.00000000,2.00000000,104.44503776
1770.00000000,-1.00000000,165.48648175
1771.00000000,0.00000000,141.44693062
1771.00000000,1.00000000,191.44420257
1771.00000000,2.00000000,104.44548385
1771.00000000,-1.00000000,165.48636370
1772.00000000,0.00000000,141.44794688
1772.00000000,1.00000000,191.44411715
1772.00000000,2.00000000,104.44606144
1772.00000000,-1.00000000,165.48622833
1773.00000000,0.00000000,141.44911800
1773.00000000,1.00000000,191.44401711
1773.00000000,2.00000000,104.44677310
1773.00000000,-1.00000000,165.48609279
1774.00000000,0.00000000,141.45042002
1774.00000000,1.00000000,191.44390320
1774.00000000,2.00000000,104.44762003
1774.00000000,-1.00000000,165.48595663
1775.00000000,0.00000000,141.45183422
1775.00000000,1.00000000,191.44377590
1775.00000000,2.00000000,104.44860082
1775.00000000,-1.00000000,165.48581933
1776.00000000,0.00000000,141.45334172
1776.00000000,1.00000000,191.44363565
1776.00000000,2.00000000,104.44971218
1776.00000000,-1.00000000,165.48568024
1777.00000000,0.00000000,141.45493107
1777.00000000,1.00000000,191.44348260
1777.00000000,2.00000000,104.45094914
1777.00000000,-1.00000000,165.48553877
1778.00000000,0.00000000,141.45659272
1778.00000000,1.00000000,191.44331687
1778.00000000,2.00000000,104.45230558
1778.00000000,-1.00000000,165.48539427
1779.00000000,0.00000000,141.45831820
1779.00000000,1.00000000,191.44313848
1779.00000000,2.00000000,104.45377534
1779.00000000,-1.00000000,165.48524611
1780.00000000,0.00000000,141.46009980
1780.00000000,1.00000000,191.44294748
1780.00000000,2.00000000,104.45535208
1780.00000000,-1.00000000,165.48509358
1781.00000000,0.00000000,141.46183899
1781.00000000,1.00000000,191.44274291
1781.00000000,2.00000000,104.45702685
1781.00000000,-1.00000000,165.48491863
1782.00000000,0.00000000,141.46355611
1782.00000000,1.00000000,191.44252186
1782.00000000,2.00000000,104.45878623
1782.00000000,-1.00000000,165.48472110
1783.00000000,0.00000000,141.46534305
1783.00000000,1.00000000,191.44228429
1783.00000000,2.00000000,104.46062503
1783.00000000,-1.00000000,165.48451765
1784.00000000,0.00000000,141.46718982
1784.00000000,1.00000000,191.44203089
1784.00000000,2.00000000,104.46254030
1784.00000000,-1.00000000,165.48430805
1785.00000000,0.00000000,141.46908768
1785.00000000,1.00000000,191.44176216
1785.00000000,2.00000000,104.46452854
1785.00000000,-1.00000000,165.48409182
1786.00000000,0.00000000,141.47102729
1786.00000000,1.00000000,191.44147861
1786.00000000,2.00000000,104.46658534
1786.00000000,-1.00000000,165.48386839
1787.00000000,0.00000000,141.47300298
1787.00000000,1.00000000,191.44118046
1787.00000000,2.00000000,104.46870649
1787.00000000,-1.00000000,165.48363725
1788.00000000,0.00000000,141.47500990
1788.00000000,1.00000000,191.44086790
1788.00000000,2.00000000,104.47088755
1788.00000000,-1.00000000,165.48339787
1789.00000000,0.00000000,141.47704393
1789.00000000,1.00000000,191.44054103
1789.00000000,2.00000000,104.47312401
1789.00000000,-1.00000000,165.48314973
1790.00000000,0.00000000,141.47909985
1790.00000000,1.00000000,191.44019994
1790.00000000,2.00000000,104.47541168
1790.00000000,-1.00000000,165.48289208
1791.00000000,0.00000000,141.48108576
1791.00000000,1.00000000,191.43984379
1791.00000000,2.00000000,104.47774408
1791.00000000,-1.00000000,165.48260769
1792.00000000,0.00000000,141.48301717
1792.00000000,1.00000000,191.43946974
1792.00000000,2.00000000,104.48011026
1792.00000000,-1.00000000,165.48229531
1793.00000000,0.00000000,141.48499483
1793.00000000,1.00000000,191.43907771
1793.00000000,2.00000000,104.48250739
1793.00000000,-1.00000000,165.48197276
1794.00000000,0.00000000,141.48700734
1794.00000000,1.00000000,191.43866857
1794.00000000,2.00000000,104.48493517
1794.00000000,-1.00000000,165.48163961
1795.00000000,0.00000000,141.48904708
1795.00000000,1.00000000,191.43824288
1795.00000000,2.00000000,104.48739218
1795.00000000,-1.00000000,165.48129547
1796.00000000,0.00000000,141.49110339
1796.00000000,1.00000000,191.43780100
1796.00000000,2.00000000,104.48987652
1796.00000000,-1.00000000,165.48093908
1797.00000000,0.00000000,141.49308717
1797.00000000,1.00000000,191.43734239
1797.00000000,2.00000000,104.49238391
1797.00000000,-1.00000000,165.48055415
1798.00000000,0.00000000,141.49501342
1798.00000000,1.00000000,191.43686429
1798.00000000,2.00000000,104.49490483
1798.00000000,-1.00000000,165.48013942
1799.00000000,0.00000000,141.49698042
1799.00000000,1.00000000,191.43636699
1799.00000000,2.00000000,104.49743854
1799.00000000,-1.00000000,165.47971285
1800.00000000,0.00000000,141.49888380
1800.00000000,1.00000000,191.43585046
1800.00000000,2.00000000,104.49998346
1800.00000000,-1.00000000,165.47925637
1801.00000000,0.00000000,141.50073890
1801.00000000,1.00000000,191.43531240
1801.00000000,2.00000000,104.50253213
1801.00000000,-1.00000000,165.47876966
1802.00000000,0.00000000,141.50245906
1802.00000000,1.00000000,191.43475160
1802.00000000,2.00000000,104.50508059
1802.00000000,-1.00000000,165.47823628
1803.00000000,0.00000000,141.50416281
1803.00000000,1.00000000,191.43416434
1803.00000000,2.00000000,104.50761892
1803.00000000,-1.00000000,165.47767211
1804.00000000,0.00000000,141.50601963
1804.00000000,1.00000000,191.43355432
1804.00000000,2.00000000,104.51015728
1804.00000000,-1.00000000,165.47711280
1805.00000000,0.00000000,141.50790545
1805.00000000,1.00000000,191.43292385
1805.00000000,2.00000000,104.51270065
1805.00000000,-1.00000000,165.47654027
1806.00000000,0.00000000,141.50972662
1806.00000000,1.00000000,191.43227289
1806.00000000,2.00000000,104.51524728
1806.00000000,-1.00000000,165.47593811
1807.00000000,0.00000000,141.51148813
1807.00000000,1.00000000,191.43159921
1807.00000000,2.00000000,104.51779003
1807.00000000,-1.00000000,165.47530404
1808.00000000,0.00000000,141.51329347
