"time", "value"
1765.00000000,34.41105981
1766.00000000,34.41110275
1767.00000000,34.41111949
1768.00000000,34.41119195
1769.00000000,34.41138324
1770.00000000,34.41164887
1771.00000000,34.41206473
1772.00000000,34.41255423
1773.00000000,34.41321548
1774.00000000,34.41392917
1775.00000000,34.41486443
1776.00000000,34.41585588
1777.00000000,34.41689571
1778.00000000,34.41815164
1779.00000000,34.41947368
1780.00000000,34.42085309
1781.00000000,34.42242207
1782.00000000,34.42395976
1783.00000000,34.42559403
1784.00000000,34.42731149
1785.00000000,34.42911267
1786.00000000,34.43098882
1787.00000000,34.43290004
1788.00000000,34.43488018
1789.00000000,34.43686992
1790.00000000,34.43892560
1791.00000000,34.44105603
1792.00000000,34.44316232
1793.00000000,34.44529942
1794.00000000,34.44750944
1795.00000000,34.44970921
1796.00000000,34.45195240
1797.00000000,34.45418554
1798.00000000,34.45645966
1799.00000000,34.45872165
1800.00000000,34.46101938
1801.00000000,34.46329827
1802.00000000,34.46566667
1803.00000000,34.46801082
1804.00000000,34.47035447
1805.00000000,34.47269824
1806.00000000,34.47503774
1807.00000000,34.47738712
1808.00000000,34.47974059
1809.00000000,34.48207275
1810.00000000,34.48441597
1811.00000000,34.48674856
1812.00000000,34.48907561
1813.00000000,34.49138248
1814.00000000,34.49369840
1815.00000000,34.49598302
1816.00000000,34.49827547
1817.00000000,34.50055401
1818.00000000,34.50281021
1819.00000000,34.50505428
1820.00000000,34.50727018
1821.00000000,34.50948947
1822.00000000,34.51168427
1823.00000000,34.51386481
1824.00000000,34.51602740
1825.00000000,34.51816327
1826.00000000,34.52027856
1827.00000000,34.52238582
1828.00000000,34.52448537
1829.00000000,34.52656427
1830.00000000,34.52861658
1831.00000000,34.53060345
1832.00000000,34.53254440
1833.00000000,34.53447270
1834.00000000,34.48637371
1835.00000000,34.48825925
1836.00000000,34.49012200
1837.00000000,34.49195464
1838.00000000,34.49376372
1839.00000000,34.49553504
1840.00000000,34.49725168
1841.00000000,34.49892099
1842.00000000,34.50057341
1843.00000000,34.50217215
1844.00000000,34.50372906
1845.00000000,34.50523879
1846.00000000,34.50667982
1847.00000000,34.50807466
1848.00000000,34.50941990
1849.00000000,34.51070700
1850.00000000,34.51192969
1851.00000000,34.51309237
1852.00000000,34.51420462
1853.00000000,34.51551078
1854.00000000,34.51695849
1855.00000000,34.51832546
1856.00000000,34.51953366
1857.00000000,34.52059570
1858.00000000,34.52156813
1859.00000000,34.52243627
1860.00000000,34.52321529
1861.00000000,34.52383508
1862.00000000,34.52423968
1863.00000000,34.52412088
1864.00000000,34.52342319
1865.00000000,34.52222997
1866.00000000,34.52071867
1867.00000000,34.51892452
1868.00000000,34.51670928
1869.00000000,34.51422263
1870.00000000,34.51148857
1871.00000000,34.50851913
1872.00000000,34.50559210
1873.00000000,34.50309440
1874.00000000,34.50094478
1875.00000000,34.49918924
1876.00000000,34.49769263
1877.00000000,34.49633827
1878.00000000,34.49511636
1879.00000000,34.49401357
1880.00000000,34.49285791
1881.00000000,34.49157092
1882.00000000,34.49007638
1883.00000000,34.48812936
1884.00000000,34.48565827
1885.00000000,34.48285116
1886.00000000,34.47979667
1887.00000000,34.47653476
1888.00000000,34.47301251
1889.00000000,34.51898588
1890.00000000,34.51471309
1891.00000000,34.50996551
1892.00000000,34.50481609
1893.00000000,34.49938532
1894.00000000,34.49391344
1895.00000000,34.48844680
1896.00000000,34.48296663
1897.00000000,34.47737706
1898.00000000,34.47147533
1899.00000000,34.46523429
1900.00000000,34.45849524
1901.00000000,34.45126933
1902.00000000,34.44381405
1903.00000000,34.43624795
1904.00000000,34.42847885
1905.00000000,34.42066330
1906.00000000,34.41267410
1907.00000000,34.40438635
1908.00000000,34.39575790
1909.00000000,34.38706613
1910.00000000,34.37787154
1911.00000000,34.36823989
1912.00000000,34.35785771
1913.00000000,34.34614484
1914.00000000,34.33304835
1915.00000000,34.31996656
1916.00000000,34.30757059
1917.00000000,34.29494442
1918.00000000,34.28200530
1919.00000000,34.26952924
1920.00000000,34.25818199
1921.00000000,34.24722929
1922.00000000,34.23756623
1923.00000000,34.22886654
1924.00000000,34.22037784
1925.00000000,34.21163503
1926.00000000,34.18606749
1927.00000000,34.17757802
1928.00000000,34.16858317
1929.00000000,34.15952579
1930.00000000,34.15052806
1931.00000000,34.14299481
1932.00000000,34.13803229
1933.00000000,34.13544115
1934.00000000,34.13434040
1935.00000000,34.13328779
1936.00000000,34.13156640
1937.00000000,34.12858008
1938.00000000,34.12452323
1939.00000000,34.11982456
1940.00000000,34.11489728
1941.00000000,34.10935646
1942.00000000,34.10291845
1943.00000000,34.09512388
1944.00000000,34.08698878
1945.00000000,34.07935810
1946.00000000,34.07405960
1947.00000000,34.07097949
1948.00000000,34.06766367
1949.00000000,34.06231989
1950.00000000,34.05682237
1951.00000000,34.05097113
1952.00000000,34.04418060
1953.00000000,34.03517136
1954.00000000,34.02464523
1955.00000000,34.01382053
1956.00000000,34.00031990
1957.00000000,33.98650544
1958.00000000,33.97225778
1959.00000000,33.95607176
1960.00000000,33.93718019
1961.00000000,33.91607605
1962.00000000,33.89383604
1963.00000000,33.87014812
1964.00000000,33.84310135
1965.00000000,33.81031705
1966.00000000,33.77209942
1967.00000000,33.73076700
1968.00000000,33.68809821
1969.00000000,33.64314959
1970.00000000,33.59575553
1971.00000000,33.54430011
1972.00000000,33.48632064
1973.00000000,33.42379041
1974.00000000,33.35829017
1975.00000000,33.29073776
1976.00000000,33.22230277
1977.00000000,33.15236364
1978.00000000,33.07891487
1979.00000000,33.00152615
1980.00000000,32.92452015
1981.00000000,32.84976872
1982.00000000,32.77788719
1983.00000000,32.71262679
1984.00000000,32.65486461
1985.00000000,32.60052487
1986.00000000,32.54782117
1987.00000000,32.49578261
1988.00000000,32.44587337
1989.00000000,32.39706772
1990.00000000,32.34848746
1991.00000000,32.30035859
1992.00000000,32.25427621
1993.00000000,32.21086548
1994.00000000,32.16934059
1995.00000000,32.13032729
1996.00000000,32.09372841
1997.00000000,32.05888840
1998.00000000,32.02540813
1999.00000000,31.99440785
2000.00000000,31.96608292
2001.00000000,31.94060573
2002.00000000,31.91813030
2003.00000000,31.89867288
2004.00000000,31.87897050
2005.00000000,31.85745049
2006.00000000,31.83205690
2007.00000000,31.80070544
2008.00000000,31.76663146
2009.00000000,31.73153906
2010.00000000,31.69374815
2011.00000000,31.65485161
2012.00000000,31.61169787
2013.00000000,31.56073894
2014.00000000,31.50346425
2015.00000000,31.44148262
2016.00000000,31.37795957
2017.00000000,31.31333380
2018.00000000,31.24780609
2019.00000000,31.18125332
2020.00000000,31.11420689
2021.00000000,31.04514385
2022.00000000,30.97332630
2023.00000000,30.89805794
2024.00000000,30.81847717
2025.00000000,30.73751499
2026.00000000,30.65651459
2027.00000000,30.57554448
2028.00000000,30.49400907
2029.00000000,30.41009325
2030.00000000,30.32405265
2031.00000000,30.23870847
2032.00000000,30.15412069
2033.00000000,30.07010062
2034.00000000,29.99027026
2035.00000000,29.91433855
2036.00000000,29.84007700
2037.00000000,29.76618874
2038.00000000,29.69267361
2039.00000000,29.61961512
2040.00000000,29.54714356
2041.00000000,29.47610546
2042.00000000,29.40652780
2043.00000000,29.33812210
2044.00000000,29.27070416
2045.00000000,29.20414321
2046.00000000,29.13835814
2047.00000000,29.07330814
2048.00000000,29.00894992
2049.00000000,28.94521205
2050.00000000,28.88191670
2051.00000000,28.81876879
2052.00000000,28.75579439
2053.00000000,28.69307268
2054.00000000,28.63064824
2055.00000000,28.56854985
2056.00000000,28.50682313
2057.00000000,28.44550792
2058.00000000,28.38473284
2059.00000000,28.32468448
2060.00000000,28.26615415
2061.00000000,28.20940587
2062.00000000,28.15492366
2063.00000000,28.10313638
2064.00000000,28.05425755
2065.00000000,28.00842975
2066.00000000,27.96568449
2067.00000000,27.92604984
2068.00000000,27.88952351
2069.00000000,27.85634814
2070.00000000,27.82680122
2071.00000000,27.80082719
2072.00000000,27.77873534
2073.00000000,27.76078188
2074.00000000,27.74705499
2075.00000000,27.73758408
2076.00000000,27.73228854
2077.00000000,27.73108209
2078.00000000,27.73384186
2079.00000000,27.74039580
2080.00000000,27.75061026
2081.00000000,27.76437783
2082.00000000,27.78179297
2083.00000000,27.80293901
2084.00000000,27.82778781
2085.00000000,27.85630437
2086.00000000,27.88840178
2087.00000000,27.92396570
2088.00000000,27.96283463
2089.00000000,28.00428326
2090.00000000,28.04756222
2091.00000000,28.09264222
2092.00000000,28.13579614
2093.00000000,28.18132726
2094.00000000,28.22930327
2095.00000000,28.27975238
2096.00000000,28.33264777
2097.00000000,28.38796611
2098.00000000,28.44564874
2099.00000000,28.55510352
2100.00000000,28.61605091
2101.00000000,28.67842589
2102.00000000,28.74220116
2103.00000000,28.80752477
2104.00000000,28.87447782
2105.00000000,28.94311671
2106.00000000,29.01344150
2107.00000000,29.08545074
2108.00000000,29.15912314
2109.00000000,29.23442350
2110.00000000,29.31106420
2111.00000000,29.38877019
2112.00000000,29.46742013
2113.00000000,29.54697870
2114.00000000,29.62742702
2115.00000000,29.70970752
2116.00000000,29.79192023
2117.00000000,29.87717725
2118.00000000,29.96535349
2119.00000000,30.05387206
2120.00000000,30.14273470
2121.00000000,30.23193421
2122.00000000,30.32136137
2123.00000000,30.36039984
2124.00000000,30.44897684
2125.00000000,30.53714714
2126.00000000,30.62496341
2127.00000000,30.71256400
2128.00000000,30.80006167
2129.00000000,30.88745059
2130.00000000,30.97480640
2131.00000000,31.06210128
2132.00000000,31.14934663
2133.00000000,31.23621472
2134.00000000,31.32250014
2135.00000000,31.40825327
2136.00000000,31.49347953
2137.00000000,31.57829788
2138.00000000,31.66272944
2139.00000000,31.74678517
2140.00000000,31.83047052
2141.00000000,31.91381776
2142.00000000,31.99680008
2143.00000000,32.07945158
2144.00000000,32.16177462
2145.00000000,32.24377688
2146.00000000,32.32545751
2147.00000000,32.40682594
2148.00000000,32.48788956
2149.00000000,32.56866780
2150.00000000,32.64913588
2151.00000000,32.72964493
2152.00000000,32.81158655
2153.00000000,32.89618708
2154.00000000,32.98426406
2155.00000000,33.07635490
2156.00000000,33.17277003
2157.00000000,33.27370055
2158.00000000,33.37922313
2159.00000000,33.48933848
2160.00000000,33.60401824
2161.00000000,33.72318530
2162.00000000,33.84674998
2163.00000000,33.97460197
2164.00000000,34.10664435
2165.00000000,34.24276599
2166.00000000,34.38287427
2167.00000000,34.52684078
2168.00000000,34.67458843
2169.00000000,34.82600297
2170.00000000,34.98101563
2171.00000000,35.13953988
2172.00000000,35.30149245
2173.00000000,35.46680989
2174.00000000,35.63542604
2175.00000000,35.80727579
2176.00000000,35.98230989
2177.00000000,36.16048074
2178.00000000,36.34174407
2179.00000000,36.52604542
2180.00000000,36.71336542
2181.00000000,36.90365407
2182.00000000,37.09689419
2183.00000000,37.29305447
2184.00000000,37.49210646
2185.00000000,37.69402521
2186.00000000,37.89879550
2187.00000000,38.10640460
2188.00000000,38.31684859
2189.00000000,38.52976898
2190.00000000,38.74327040
2191.00000000,38.95714823
2192.00000000,39.17149045
2193.00000000,39.38429941
2194.00000000,39.59664931
2195.00000000,39.80963826
2196.00000000,40.02329718
2197.00000000,40.23765988
2198.00000000,40.45271974
2199.00000000,40.66852652
2200.00000000,40.88508387
2201.00000000,41.10242656
2202.00000000,41.37056917
2203.00000000,41.58952885
2204.00000000,41.80932097
2205.00000000,42.02996346
2206.00000000,42.25147735
2207.00000000,42.47387030
2208.00000000,42.69716825
2209.00000000,42.92137477
2210.00000000,43.14649634
2211.00000000,43.37257120
2212.00000000,43.59960529
2213.00000000,43.82760683
2214.00000000,44.05658931
2215.00000000,44.28656224
2216.00000000,44.51754351
2217.00000000,44.74954287
2218.00000000,44.98257742
2219.00000000,45.21665331
2220.00000000,45.45177834
2221.00000000,45.68798200
2222.00000000,45.92524831
2223.00000000,46.16361790
2224.00000000,46.40309560
2225.00000000,46.64369046
2226.00000000,46.88542550
2227.00000000,47.12829714
2228.00000000,47.36480285
2229.00000000,47.59295151
2230.00000000,47.87326684
2231.00000000,48.09771134
2232.00000000,48.35583315
2233.00000000,48.60311367
2234.00000000,48.85195083
2235.00000000,49.10234835
2236.00000000,49.35429506
2237.00000000,49.60781494
2238.00000000,49.86287405
2239.00000000,50.11947958
2240.00000000,50.37763272
2241.00000000,50.63734575
2242.00000000,50.89861762
2243.00000000,51.16145030
2244.00000000,51.42585512
2245.00000000,51.69180663
2246.00000000,51.95934930
2247.00000000,52.22847669
2248.00000000,52.49918970
2249.00000000,52.77138024
2250.00000000,53.04396706
2251.00000000,53.31446302
2252.00000000,53.58032707
2253.00000000,53.83970856
2254.00000000,54.09131749
2255.00000000,54.33433020
2256.00000000,54.56819583
2257.00000000,54.79250774
2258.00000000,55.00705356
2259.00000000,55.21180378
2260.00000000,55.40668730
2261.00000000,55.59187767
2262.00000000,55.76759068
2263.00000000,55.93420846
2264.00000000,56.09194836
2265.00000000,56.24105629
2266.00000000,56.38172375
2267.00000000,56.51417125
2268.00000000,56.63855559
2269.00000000,56.75499497
2270.00000000,56.86368349
2271.00000000,56.96473525
2272.00000000,57.05827872
2273.00000000,57.14438076
2274.00000000,57.17311330
2275.00000000,57.24463314
2276.00000000,57.30897783
2277.00000000,57.36620633
2278.00000000,57.41636073
2279.00000000,57.45954165
2280.00000000,57.49576489
2281.00000000,57.52506754
2282.00000000,57.54741319
2283.00000000,57.56292398
2284.00000000,57.57155567
2285.00000000,57.57326598
2286.00000000,57.56814180
2287.00000000,57.55613442
2288.00000000,57.53718859
2289.00000000,57.51135780
2290.00000000,57.47859825
2291.00000000,57.43878964
2292.00000000,57.39204179
2293.00000000,57.33709168
2294.00000000,57.27489484
2295.00000000,57.20552742
2296.00000000,57.12902891
2297.00000000,57.04526815
2298.00000000,56.95425826
2299.00000000,56.85587229
2300.00000000,56.75012968
2301.00000000,56.63685614
2302.00000000,56.51606788
2303.00000000,56.38756241
2304.00000000,56.25136432
2305.00000000,56.10782380
2306.00000000,55.96067131
2307.00000000,55.81194411
2308.00000000,55.69588113
2309.00000000,55.52780789
2310.00000000,55.41132776
2311.00000000,55.24911268
2312.00000000,55.11207715
2313.00000000,54.97679938
2314.00000000,54.84312977
2315.00000000,54.71106350
2316.00000000,54.58021057
2317.00000000,54.45038652
2318.00000000,54.32164673
2319.00000000,54.19388323
2320.00000000,54.06717231
2321.00000000,53.94138743
2322.00000000,53.81660833
2323.00000000,53.69275332
2324.00000000,53.56984911
2325.00000000,53.44784432
2326.00000000,53.32676536
2327.00000000,53.20663043
2328.00000000,53.08739030
2329.00000000,52.96908497
2330.00000000,52.85165143
2331.00000000,52.73516546
2332.00000000,52.61955563
2333.00000000,52.50490674
2334.00000000,52.39123379
2335.00000000,52.27846499
2336.00000000,52.14739341
2337.00000000,52.03974781
2338.00000000,51.94647145
2339.00000000,51.83822640
2340.00000000,51.73138234
2341.00000000,51.62595653
2342.00000000,51.52191485
2343.00000000,51.41924275
2344.00000000,51.31782712
2345.00000000,51.21771781
2346.00000000,51.11882285
2347.00000000,50.97106545
2348.00000000,50.87444676
2349.00000000,50.77888457
2350.00000000,50.68428716
2351.00000000,50.58990123
2352.00000000,50.49094872
2353.00000000,50.39273715
2354.00000000,50.29533426
2355.00000000,50.19865735
2356.00000000,50.10278667
2357.00000000,50.00761081
2358.00000000,49.91323202
2359.00000000,49.81953898
2360.00000000,49.72664828
2361.00000000,49.63440228
2362.00000000,49.54294054
2363.00000000,49.45212464
2364.00000000,49.36206325
2365.00000000,49.27264835
2366.00000000,49.18397601
2367.00000000,49.09592608
2368.00000000,49.00860792
2369.00000000,48.92190448
2370.00000000,48.83589961
2371.00000000,48.75055763
2372.00000000,48.66582199
2373.00000000,48.58176162
2374.00000000,48.49830576
2375.00000000,48.41551778
2376.00000000,48.33330146
2377.00000000,48.25176372
2378.00000000,48.17079159
2379.00000000,48.09045549
2380.00000000,48.01069670
2381.00000000,47.93156046
2382.00000000,47.85297504
2383.00000000,47.77500948
2384.00000000,47.69759440
2385.00000000,47.62078281
2386.00000000,47.54455847
2387.00000000,47.46883818
2388.00000000,47.39373596
2389.00000000,47.31913477
2390.00000000,47.24512786
2391.00000000,47.17162508
2392.00000000,47.09869464
2393.00000000,47.02625851
2394.00000000,46.95440102
2395.00000000,46.88302485
2396.00000000,46.81221542
2397.00000000,46.74190877
2398.00000000,46.67208898
2399.00000000,46.60278353
2400.00000000,46.53393744
2401.00000000,46.46563183
2402.00000000,46.39776308
2403.00000000,46.33042344
2404.00000000,46.26354407
2405.00000000,46.19719075
2406.00000000,46.13127280
2407.00000000,46.06588447
2408.00000000,46.00096833
2409.00000000,45.93649391
2410.00000000,45.87252317
2411.00000000,45.80898301
2412.00000000,45.74593720
2413.00000000,45.68331316
2414.00000000,45.62117664
2415.00000000,45.55945849
2416.00000000,45.49821176
2417.00000000,45.43741040
2418.00000000,45.37700115
2419.00000000,45.31706743
2420.00000000,45.25752188
2421.00000000,45.19843460
2422.00000000,45.13973388
2423.00000000,45.08149584
2424.00000000,45.02365614
2425.00000000,44.96619552
2426.00000000,44.90917004
2427.00000000,44.85251271
2428.00000000,44.79629731
2429.00000000,44.74043099
2430.00000000,44.68499004
2431.00000000,44.62995002
2432.00000000,44.57524102
2433.00000000,44.52096087
2434.00000000,44.46702302
2435.00000000,44.41348684
2436.00000000,44.36029485
2437.00000000,44.30751389
2438.00000000,44.25508677
2439.00000000,44.20298963
2440.00000000,44.15128717
2441.00000000,44.09990797
2442.00000000,44.04891101
2443.00000000,43.99823340
2444.00000000,43.94794707
2445.00000000,43.89799871
2446.00000000,43.84833461
2447.00000000,43.79904114
2448.00000000,43.75002751
2449.00000000,43.70138626
2450.00000000,43.65301418
2451.00000000,43.60502485
2452.00000000,43.55732151
2453.00000000,43.50988578
2454.00000000,43.46279811
2455.00000000,43.41597873
2456.00000000,43.36949731
2457.00000000,43.32325015
2458.00000000,43.27733779
2459.00000000,43.23173908
2460.00000000,43.18635089
2461.00000000,43.14131645
2462.00000000,43.09650926
2463.00000000,43.05202235
2464.00000000,43.00783102
2465.00000000,42.96385071
2466.00000000,42.92021181
2467.00000000,42.87677465
2468.00000000,42.83367622
2469.00000000,42.79080021
2470.00000000,42.74823341
2471.00000000,42.70594486
2472.00000000,42.66384888
2473.00000000,42.62208043
2474.00000000,42.58052205
2475.00000000,42.53927000
2476.00000000,42.49828231
2477.00000000,42.45748181
2478.00000000,42.41700917
2479.00000000,42.37672138
2480.00000000,42.33673294
2481.00000000,42.29700867
2482.00000000,42.25745816
2483.00000000,42.21822040
2484.00000000,42.17915502
2485.00000000,42.14039921
2486.00000000,42.10181438
2487.00000000,42.06353602
2488.00000000,42.02549631
2489.00000000,41.98761000
2490.00000000,41.95003966
2491.00000000,41.91261110
2492.00000000,41.87550829
2493.00000000,41.83862525
2494.00000000,41.80188215
2495.00000000,41.76546558
2496.00000000,41.72916299
2497.00000000,41.69321340
2498.00000000,41.65748428
2499.00000000,41.62186592
2500.00000000,41.58657220
